product_id,product_name,category,subcategory,brand,seller_id,launch_date,base_price,warehouse_id,is_active,weight_kg,product_rating_initial
P110454,Toyverse Outdoor Item 10454,Sports,Outdoor,PureGlow,S1786,2024-01-26,21.82,WH-LA-04,True,4.99,2.63
P110455,CloudNine Team Sports Item 10455,Sports,Team Sports,PureGlow,S1350,2025-01-04,24.39,WH-ME-01,False,10.57,4.42
P110456,CloudNine Laptops Item 10456,Electronics,Laptops,Astra,S1737,2025-03-31,112.35,WH-NA-01,True,3.26,4.71
P110457,PureGlow Men Clothing Item 10457,Fashion,Men Clothing,UrbanWear,S1393,2023-05-28,23.6,WH-AP-02,True,1.5,2.51
P110458,PureGlow Children Item 10458,Books,Children,FitPeak,S1206,2024-07-06,33.85,WH-LA-02,True,2.1,2.54
P110459,HomePro Women Clothing Item 10459,Fashion,Women Clothing,UrbanWear,S1312,2024-11-21,24.46,WH-ME-03,True,2.95,4.15
P110460,FitPeak Makeup Item 10460,Beauty,Makeup,BookNest,S1427,2024-03-13,98.19,WH-LA-01,True,0.55,3.11
P110461,FreshMart Women Clothing Item 10461,Fashion,Women Clothing,EcoLine,S1751,2025-04-16,64.0,WH-AP-02,True,0.37,3.56
P110462,Zenith Comics Item 10462,Books,Comics,FitPeak,S1310,2024-10-23,89.76,WH-LA-04,False,2.54,2.71
P110463,UrbanWear Men Clothing Item 10463,Fashion,Men Clothing,CloudNine,S1629,2025-03-05,8.14,WH-LA-02,True,1.49,2.74
P110464,UrbanWear Smartphones Item 10464,Electronics,Smartphones,UrbanWear,S1828,2023-08-07,13.24,WH-AP-03,True,4.67,4.08
P110465,EcoLine STEM Toys Item 10465,Toys,STEM Toys,NovaTech,S1374,2024-02-14,114.77,WH-AP-03,True,2.94,3.01
P110466,NovaTech Snacks Item 10466,Grocery,Snacks,PureGlow,S1897,2023-06-21,8.68,WH-NA-03,True,1.15,4.82
P110467,FitPeak Cookware Item 10467,Home & Kitchen,Cookware,CloudNine,S1790,2024-05-28,9.72,WH-LA-01,True,10.56,4.17
P110468,HomePro Cleaning Item 10468,Home & Kitchen,Cleaning,UrbanWear,S1070,2023-09-03,48.57,WH-ME-04,False,2.12,3.72
P110469,PureGlow Tools Item 10469,Beauty,Tools,HomePro,S1561,2024-08-26,6.13,WH-NA-03,True,1.18,4.67
P110470,FreshMart Furniture Item 10470,Home & Kitchen,Furniture,Toyverse,S1896,2024-07-08,56.92,WH-AP-01,True,2.8,4.3
P110471,EcoLine Fiction Item 10471,Books,Fiction,NovaTech,S1385,2024-07-27,15.75,WH-EU-03,True,3.33,3.52
P110472,Astra Pantry Item 10472,Grocery,Pantry,FitPeak,S1449,2024-07-16,151.26,WH-LA-04,True,5.02,3.87
P110473,FitPeak Men Clothing Item 10473,Fashion,Men Clothing,NovaTech,S1039,2023-09-12,27.36,WH-LA-04,True,4.8,3.49
P110474,Astra Cookware Item 10474,Home & Kitchen,Cookware,Zenith,S1592,2024-07-26,17.56,WH-ME-01,True,2.58,4.01
P110475,Astra Outdoor Item 10475,Sports,Outdoor,Astra,S1142,2024-12-27,9.98,WH-AP-03,False,1.93,4.98
P110476,HomePro Beverages Item 10476,Grocery,Beverages,Astra,S1693,2023-10-13,33.44,WH-AP-01,True,1.33,4.45
P110477,EcoLine Comics Item 10477,Books,Comics,PureGlow,S1149,2024-06-19,9.89,WH-AP-03,True,6.44,4.78
P110478,FreshMart Board Games Item 10478,Toys,Board Games,Astra,S1854,2024-07-26,20.35,WH-LA-01,True,2.56,4.84
P110479,UrbanWear Bags Item 10479,Fashion,Bags,HomePro,S1892,2024-07-18,10.91,WH-AP-01,True,4.16,4.91
P110480,CloudNine Organic Item 10480,Grocery,Organic,UrbanWear,S1711,2024-07-15,38.16,WH-NA-04,True,8.59,3.74
P110481,UrbanWear Furniture Item 10481,Home & Kitchen,Furniture,NovaTech,S1764,2023-04-24,6.08,WH-NA-02,False,1.36,4.81
P110482,UrbanWear Pantry Item 10482,Grocery,Pantry,EcoLine,S1515,2023-06-26,19.94,WH-AP-04,True,3.2,3.81
P110483,NovaTech Furniture Item 10483,Home & Kitchen,Furniture,PureGlow,S1870,2023-05-18,28.63,WH-EU-02,True,0.96,3.35
P110484,HomePro Dolls Item 10484,Toys,Dolls,EcoLine,S1226,2024-03-30,15.78,WH-NA-01,True,6.32,4.12
P110485,CloudNine Dolls Item 10485,Toys,Dolls,BookNest,S1114,2024-08-10,39.13,WH-ME-02,True,2.56,4.9
P110486,CloudNine Tools Item 10486,Beauty,Tools,UrbanWear,S1853,2024-12-14,30.16,WH-LA-01,True,0.99,2.58
P110487,Toyverse Cleaning Item 10487,Home & Kitchen,Cleaning,PureGlow,S1725,2024-03-06,83.86,WH-EU-01,True,1.72,3.74
P110488,Astra Business Item 10488,Books,Business,FitPeak,S1545,2023-10-02,37.57,WH-ME-02,True,4.58,3.42
P110489,UrbanWear Pantry Item 10489,Grocery,Pantry,FreshMart,S1809,2023-07-25,43.1,WH-LA-03,True,0.51,4.14
P110490,FitPeak Team Sports Item 10490,Sports,Team Sports,HomePro,S1815,2023-08-13,10.77,WH-LA-01,True,3.4,3.28
P110491,Zenith Beverages Item 10491,Grocery,Beverages,PureGlow,S1341,2024-10-30,19.32,WH-LA-04,True,5.82,3.14
P110492,FreshMart Breakfast Item 10492,Grocery,Breakfast,EcoLine,S1556,2023-11-01,48.37,WH-EU-02,True,0.18,3.35
P110493,FitPeak Shoes Item 10493,Fashion,Shoes,FitPeak,S1708,2024-12-01,18.23,WH-ME-02,False,0.5,4.54
P110494,HomePro Cameras Item 10494,Electronics,Cameras,NovaTech,S1021,2024-11-05,34.16,WH-NA-01,True,7.42,3.82
P110495,Zenith Furniture Item 10495,Home & Kitchen,Furniture,EcoLine,S1625,2023-11-03,7.19,WH-AP-01,True,2.49,2.78
P110496,Toyverse Cookware Item 10496,Home & Kitchen,Cookware,Toyverse,S1539,2024-02-22,26.71,WH-ME-03,True,1.17,3.23
P110497,UrbanWear Cycling Item 10497,Sports,Cycling,EcoLine,S1756,2024-03-07,172.58,WH-NA-02,False,1.54,4.95
P110498,CloudNine Comics Item 10498,Books,Comics,EcoLine,S1559,2025-01-17,40.05,WH-AP-01,True,0.18,2.5
P110499,CloudNine Board Games Item 10499,Toys,Board Games,BookNest,S1608,2024-02-22,46.16,WH-EU-02,True,2.13,3.52
P110500,EcoLine Makeup Item 10500,Beauty,Makeup,FitPeak,S1820,2025-03-29,9.1,WH-EU-04,True,2.67,3.98
P110501,CloudNine Smartphones Item 10501,Electronics,Smartphones,Zenith,S1643,2023-04-20,74.54,WH-EU-01,True,2.27,4.0
P110502,UrbanWear Business Item 10502,Books,Business,EcoLine,S1342,2025-02-07,27.88,WH-EU-02,True,4.97,3.9
P110503,CloudNine Comics Item 10503,Books,Comics,UrbanWear,S1465,2024-05-19,16.15,WH-AP-04,True,3.36,4.48
P110504,HomePro Skincare Item 10504,Beauty,Skincare,FitPeak,S1161,2023-12-03,29.09,WH-ME-02,True,1.91,3.36
P110505,CloudNine Children Item 10505,Books,Children,Toyverse,S1826,2023-05-21,11.96,WH-NA-02,True,5.67,3.63
P110506,NovaTech Storage Item 10506,Home & Kitchen,Storage,CloudNine,S1833,2024-05-01,23.41,WH-NA-04,False,7.11,3.09
P110507,FitPeak Cleaning Item 10507,Home & Kitchen,Cleaning,NovaTech,S1502,2023-11-17,20.77,WH-EU-04,True,2.96,4.05
P110508,FreshMart Haircare Item 10508,Beauty,Haircare,UrbanWear,S1421,2025-01-01,29.36,WH-EU-01,True,0.43,3.33
P110509,Zenith Yoga Item 10509,Sports,Yoga,HomePro,S1127,2024-05-14,37.49,WH-ME-03,True,1.22,4.24
P110510,BookNest Furniture Item 10510,Home & Kitchen,Furniture,EcoLine,S1316,2025-04-02,21.33,WH-ME-02,False,6.3,4.96
P110511,Toyverse Tools Item 10511,Beauty,Tools,FreshMart,S1487,2023-11-02,34.43,WH-NA-03,False,0.87,4.59
P110512,UrbanWear Snacks Item 10512,Grocery,Snacks,FitPeak,S1700,2023-01-12,6.39,WH-LA-04,True,1.58,4.63
P110513,CloudNine Haircare Item 10513,Beauty,Haircare,Zenith,S1525,2025-02-28,13.95,WH-LA-03,True,1.44,4.27
P110514,FitPeak Cookware Item 10514,Home & Kitchen,Cookware,PureGlow,S1551,2023-09-11,19.03,WH-EU-02,True,5.43,2.97
P110515,HomePro Comics Item 10515,Books,Comics,CloudNine,S1495,2023-09-24,15.72,WH-EU-03,True,1.53,3.38
P110516,UrbanWear Dolls Item 10516,Toys,Dolls,Zenith,S1797,2024-01-07,49.3,WH-EU-03,True,1.37,4.65
P110517,NovaTech Cleaning Item 10517,Home & Kitchen,Cleaning,HomePro,S1000,2025-01-20,20.21,WH-LA-04,True,1.38,3.92
P110518,BookNest Accessories Item 10518,Fashion,Accessories,Zenith,S1546,2023-08-19,16.69,WH-AP-04,True,1.12,2.6
P110519,Zenith Outdoor Item 10519,Sports,Outdoor,CloudNine,S1483,2023-11-29,11.77,WH-AP-04,True,2.71,3.03
P110520,FitPeak Fiction Item 10520,Books,Fiction,UrbanWear,S1406,2025-04-04,91.49,WH-AP-03,True,3.81,4.13
P110521,CloudNine Men Clothing Item 10521,Fashion,Men Clothing,EcoLine,S1450,2023-05-29,17.17,WH-ME-04,True,0.42,2.83
P110522,BookNest Headphones Item 10522,Electronics,Headphones,EcoLine,S1607,2025-03-08,63.2,WH-NA-04,True,1.7,3.05
P110523,FitPeak Accessories Item 10523,Fashion,Accessories,CloudNine,S1405,2024-07-17,3.96,WH-LA-01,True,0.63,4.37
P110524,PureGlow Children Item 10524,Books,Children,PureGlow,S1080,2023-10-17,29.0,WH-AP-02,True,3.35,3.43
P110525,UrbanWear Yoga Item 10525,Sports,Yoga,UrbanWear,S1101,2023-02-27,69.48,WH-NA-03,True,2.14,4.68
P110526,BookNest Furniture Item 10526,Home & Kitchen,Furniture,Zenith,S1724,2025-04-17,35.96,WH-LA-02,True,5.41,4.27
P110527,Astra Business Item 10527,Books,Business,HomePro,S1396,2024-02-02,23.74,WH-EU-01,True,1.25,3.31
P110528,Astra Decor Item 10528,Home & Kitchen,Decor,BookNest,S1733,2024-01-20,47.82,WH-NA-01,True,0.43,4.81
P110529,UrbanWear Fragrance Item 10529,Beauty,Fragrance,HomePro,S1236,2023-12-30,7.64,WH-ME-04,True,5.78,3.21
P110530,FitPeak Decor Item 10530,Home & Kitchen,Decor,HomePro,S1148,2023-10-08,26.67,WH-LA-04,True,1.78,3.92
P110531,FitPeak Cleaning Item 10531,Home & Kitchen,Cleaning,BookNest,S1095,2024-03-10,14.64,WH-EU-03,True,2.71,4.91
P110532,CloudNine Headphones Item 10532,Electronics,Headphones,UrbanWear,S1818,2024-08-24,19.5,WH-LA-04,True,6.33,4.94
P110533,Zenith Snacks Item 10533,Grocery,Snacks,Zenith,S1297,2024-04-17,22.86,WH-LA-01,True,2.05,2.69
P110534,PureGlow Cycling Item 10534,Sports,Cycling,PureGlow,S1890,2023-09-09,20.94,WH-EU-03,False,2.33,4.39
P110535,Toyverse Smartphones Item 10535,Electronics,Smartphones,Zenith,S1299,2024-01-15,45.02,WH-ME-03,False,1.56,2.52
P110536,Toyverse Organic Item 10536,Grocery,Organic,PureGlow,S1124,2025-02-18,17.99,WH-ME-02,True,3.36,3.71
P110537,NovaTech Dolls Item 10537,Toys,Dolls,FreshMart,S1215,2023-09-28,13.45,WH-NA-04,True,5.5,4.58
P110538,UrbanWear Board Games Item 10538,Toys,Board Games,HomePro,S1375,2023-11-09,45.04,WH-EU-04,True,9.03,4.28
P110539,UrbanWear Fragrance Item 10539,Beauty,Fragrance,Astra,S1340,2024-05-16,21.36,WH-AP-03,True,4.83,4.26
P110540,CloudNine Comics Item 10540,Books,Comics,FreshMart,S1833,2024-10-28,23.48,WH-AP-01,True,2.34,4.65
P110541,Toyverse STEM Toys Item 10541,Toys,STEM Toys,Astra,S1191,2025-01-18,15.34,WH-ME-03,True,4.91,3.76
P110542,CloudNine Headphones Item 10542,Electronics,Headphones,BookNest,S1437,2024-07-11,12.14,WH-AP-02,True,1.73,3.49
P110543,EcoLine Headphones Item 10543,Electronics,Headphones,Zenith,S1689,2024-05-27,24.34,WH-ME-04,True,3.95,2.65
P110544,FitPeak Wearables Item 10544,Electronics,Wearables,CloudNine,S1151,2025-01-15,9.1,WH-AP-02,True,3.79,2.6
P110545,BookNest Cookware Item 10545,Home & Kitchen,Cookware,FreshMart,S1631,2023-08-06,15.45,WH-AP-02,True,0.93,2.69
P110546,CloudNine Business Item 10546,Books,Business,UrbanWear,S1139,2023-01-23,17.44,WH-AP-01,True,0.73,3.36
P110547,PureGlow Team Sports Item 10547,Sports,Team Sports,NovaTech,S1664,2023-11-11,28.76,WH-ME-01,True,6.72,3.69
P110548,Zenith Storage Item 10548,Home & Kitchen,Storage,PureGlow,S1014,2023-10-08,34.6,WH-ME-01,True,3.49,4.92
P110549,BookNest Tools Item 10549,Beauty,Tools,FreshMart,S1290,2023-03-24,17.88,WH-LA-01,True,5.5,4.3
P110550,EcoLine Haircare Item 10550,Beauty,Haircare,BookNest,S1051,2024-11-01,42.77,WH-NA-01,True,4.53,4.27
P110551,FreshMart Smartphones Item 10551,Electronics,Smartphones,Zenith,S1702,2024-10-21,99.66,WH-EU-01,True,0.92,3.1
P110552,Toyverse Wearables Item 10552,Electronics,Wearables,NovaTech,S1396,2023-09-03,77.47,WH-EU-03,True,2.73,4.82
P110553,UrbanWear Decor Item 10553,Home & Kitchen,Decor,CloudNine,S1693,2024-02-02,47.81,WH-LA-03,True,1.54,2.85
P110554,NovaTech Bags Item 10554,Fashion,Bags,EcoLine,S1097,2023-09-19,11.57,WH-LA-01,True,2.72,4.25
P110555,NovaTech Tools Item 10555,Beauty,Tools,EcoLine,S1547,2023-01-06,34.25,WH-AP-04,True,8.25,2.77
P110556,BookNest Men Clothing Item 10556,Fashion,Men Clothing,FitPeak,S1002,2024-03-08,19.18,WH-NA-04,True,1.04,2.67
P110557,CloudNine Cleaning Item 10557,Home & Kitchen,Cleaning,FitPeak,S1467,2024-01-08,67.67,WH-AP-02,True,2.19,3.15
P110558,FreshMart Smartphones Item 10558,Electronics,Smartphones,Astra,S1532,2024-03-13,23.91,WH-AP-02,True,0.41,4.8
P110559,CloudNine Pantry Item 10559,Grocery,Pantry,HomePro,S1129,2023-03-23,6.87,WH-AP-02,True,1.71,3.82
P110560,EcoLine Shoes Item 10560,Fashion,Shoes,NovaTech,S1341,2023-02-21,32.68,WH-EU-01,True,2.55,3.29
P110561,FreshMart Makeup Item 10561,Beauty,Makeup,NovaTech,S1815,2024-04-15,15.91,WH-AP-01,True,1.2,2.59
P110562,CloudNine Dolls Item 10562,Toys,Dolls,NovaTech,S1499,2024-02-13,23.09,WH-AP-04,True,0.73,4.46
P110563,UrbanWear Skincare Item 10563,Beauty,Skincare,NovaTech,S1866,2023-12-02,23.25,WH-LA-04,True,2.61,2.89
P110564,EcoLine Pantry Item 10564,Grocery,Pantry,UrbanWear,S1118,2024-01-03,79.98,WH-EU-04,True,2.69,4.37
P110565,CloudNine Education Item 10565,Books,Education,CloudNine,S1500,2024-09-01,8.64,WH-AP-02,True,3.57,3.27
P110566,FitPeak Shoes Item 10566,Fashion,Shoes,EcoLine,S1252,2024-03-05,96.9,WH-AP-04,True,0.72,4.22
P110567,NovaTech Dolls Item 10567,Toys,Dolls,NovaTech,S1882,2023-06-30,42.46,WH-LA-01,True,3.08,2.78
P110568,BookNest Shoes Item 10568,Fashion,Shoes,BookNest,S1641,2024-06-25,19.27,WH-ME-03,True,1.39,4.99
P110569,UrbanWear Cleaning Item 10569,Home & Kitchen,Cleaning,EcoLine,S1112,2024-02-08,18.03,WH-AP-03,True,1.59,3.99
P110570,NovaTech Bags Item 10570,Fashion,Bags,FitPeak,S1257,2024-10-30,60.13,WH-LA-02,True,4.85,2.97
P110571,HomePro Fragrance Item 10571,Beauty,Fragrance,FreshMart,S1095,2023-05-25,118.36,WH-EU-03,True,1.42,5.0
P110572,UrbanWear Fitness Item 10572,Sports,Fitness,FitPeak,S1024,2024-10-17,8.61,WH-EU-03,True,1.8,3.5
P110573,BookNest Haircare Item 10573,Beauty,Haircare,Astra,S1730,2023-11-08,73.32,WH-AP-04,True,3.07,3.46
P110574,BookNest Yoga Item 10574,Sports,Yoga,Zenith,S1517,2024-09-23,21.98,WH-AP-03,True,3.51,4.91
P110575,PureGlow Comics Item 10575,Books,Comics,Zenith,S1762,2023-07-28,63.0,WH-ME-02,True,7.47,4.49
P110576,PureGlow Dolls Item 10576,Toys,Dolls,CloudNine,S1259,2025-02-17,9.36,WH-LA-02,True,1.6,2.77
P110577,FreshMart Men Clothing Item 10577,Fashion,Men Clothing,Toyverse,S1222,2024-02-05,21.35,WH-LA-04,True,6.35,4.06
P110578,HomePro Men Clothing Item 10578,Fashion,Men Clothing,FitPeak,S1333,2024-09-19,17.72,WH-LA-01,True,1.59,2.73
P110579,PureGlow Organic Item 10579,Grocery,Organic,Astra,S1797,2023-08-06,26.41,WH-ME-04,True,2.5,3.51
P110580,NovaTech Laptops Item 10580,Electronics,Laptops,FitPeak,S1067,2024-04-19,21.37,WH-EU-03,True,1.52,4.8
P110581,FitPeak Team Sports Item 10581,Sports,Team Sports,Astra,S1558,2023-07-24,30.77,WH-AP-02,True,3.81,3.31
P110582,EcoLine Comics Item 10582,Books,Comics,EcoLine,S1439,2024-02-06,22.53,WH-EU-04,True,3.09,3.15
P110583,PureGlow Pantry Item 10583,Grocery,Pantry,Toyverse,S1503,2024-07-02,90.31,WH-NA-03,True,4.89,3.25
P110584,NovaTech Haircare Item 10584,Beauty,Haircare,HomePro,S1347,2025-02-07,56.91,WH-EU-04,True,3.26,3.64
P110585,NovaTech Haircare Item 10585,Beauty,Haircare,Astra,S1434,2023-03-18,17.06,WH-ME-04,True,3.21,2.57
P110586,EcoLine Beverages Item 10586,Grocery,Beverages,CloudNine,S1742,2023-09-01,46.02,WH-LA-04,True,3.76,3.49
P110587,BookNest Organic Item 10587,Grocery,Organic,FitPeak,S1431,2023-03-14,14.39,WH-EU-02,True,4.02,3.4
P110588,Toyverse Headphones Item 10588,Electronics,Headphones,Zenith,S1050,2025-01-25,253.08,WH-EU-04,False,3.8,2.98
P110589,BookNest Makeup Item 10589,Beauty,Makeup,Toyverse,S1875,2024-01-13,31.27,WH-AP-04,False,2.28,4.78
P110590,PureGlow Pantry Item 10590,Grocery,Pantry,NovaTech,S1034,2025-04-02,41.71,WH-LA-02,True,5.71,4.06
P110591,EcoLine Outdoor Item 10591,Sports,Outdoor,Toyverse,S1124,2024-05-04,56.22,WH-NA-04,True,4.36,4.94
P110592,Astra Men Clothing Item 10592,Fashion,Men Clothing,UrbanWear,S1687,2024-04-09,92.42,WH-ME-01,True,4.51,4.58
P110593,CloudNine Wearables Item 10593,Electronics,Wearables,UrbanWear,S1343,2023-05-06,62.38,WH-LA-01,True,3.53,2.55
P110594,CloudNine Bags Item 10594,Fashion,Bags,Zenith,S1116,2023-11-29,55.04,WH-AP-04,True,2.5,3.65
P110595,Astra Makeup Item 10595,Beauty,Makeup,UrbanWear,S1081,2024-05-16,60.59,WH-NA-01,True,0.6,4.47
P110596,BookNest Action Figures Item 10596,Toys,Action Figures,PureGlow,S1446,2024-12-19,15.77,WH-ME-04,True,1.17,3.37
P110597,PureGlow Decor Item 10597,Home & Kitchen,Decor,Toyverse,S1520,2024-01-12,25.62,WH-LA-01,False,6.87,3.13
P110598,Toyverse Breakfast Item 10598,Grocery,Breakfast,FreshMart,S1562,2023-03-22,155.55,WH-LA-01,True,0.33,4.94
P110599,FreshMart Cycling Item 10599,Sports,Cycling,Zenith,S1721,2024-03-25,18.35,WH-AP-04,True,3.48,3.72
P110600,CloudNine Comics Item 10600,Books,Comics,EcoLine,S1488,2023-10-29,61.6,WH-NA-03,False,1.82,4.22
P110601,EcoLine Furniture Item 10601,Home & Kitchen,Furniture,NovaTech,S1469,2023-08-02,5.73,WH-LA-04,True,5.16,3.4
P110602,NovaTech Team Sports Item 10602,Sports,Team Sports,Zenith,S1888,2024-10-27,30.57,WH-LA-04,True,1.2,3.41
P110603,EcoLine Headphones Item 10603,Electronics,Headphones,CloudNine,S1181,2025-02-11,10.61,WH-EU-04,True,2.48,4.61
P110604,Astra Fiction Item 10604,Books,Fiction,FreshMart,S1880,2023-05-28,19.54,WH-EU-03,True,2.2,4.5
P110605,Zenith Bags Item 10605,Fashion,Bags,FreshMart,S1407,2023-06-11,19.96,WH-AP-01,True,3.84,3.75
P110606,Zenith Puzzles Item 10606,Toys,Puzzles,EcoLine,S1585,2024-11-04,14.84,WH-LA-01,True,2.86,4.61
P110607,Astra Outdoor Item 10607,Sports,Outdoor,Astra,S1234,2023-01-13,11.64,WH-EU-02,True,2.54,2.85
P110608,Astra Dolls Item 10608,Toys,Dolls,Zenith,S1233,2023-11-21,16.47,WH-NA-02,True,2.16,4.87
P110609,PureGlow Education Item 10609,Books,Education,NovaTech,S1098,2023-06-28,34.41,WH-ME-01,True,1.67,3.85
P110610,CloudNine Men Clothing Item 10610,Fashion,Men Clothing,Toyverse,S1416,2024-10-24,32.92,WH-ME-04,True,1.67,3.86
P110611,UrbanWear Storage Item 10611,Home & Kitchen,Storage,FitPeak,S1182,2024-05-20,17.18,WH-LA-03,True,0.55,4.47
P110612,FitPeak Yoga Item 10612,Sports,Yoga,Toyverse,S1447,2024-06-21,43.6,WH-NA-02,True,0.44,4.6
P110613,BookNest Tools Item 10613,Beauty,Tools,CloudNine,S1072,2024-05-17,73.66,WH-NA-01,True,2.74,3.33
P110614,HomePro Yoga Item 10614,Sports,Yoga,CloudNine,S1604,2023-12-10,19.86,WH-AP-04,True,2.15,2.5
P110615,FitPeak Cameras Item 10615,Electronics,Cameras,UrbanWear,S1534,2025-04-11,16.58,WH-AP-02,True,7.18,3.68
P110616,NovaTech Organic Item 10616,Grocery,Organic,HomePro,S1711,2023-06-27,40.55,WH-LA-03,True,2.77,4.13
P110617,Toyverse Organic Item 10617,Grocery,Organic,BookNest,S1155,2023-04-11,36.17,WH-NA-04,True,3.49,3.25
P110618,PureGlow Haircare Item 10618,Beauty,Haircare,Zenith,S1328,2024-09-16,12.97,WH-AP-01,True,2.5,4.25
P110619,CloudNine Furniture Item 10619,Home & Kitchen,Furniture,UrbanWear,S1871,2023-01-12,25.71,WH-NA-04,True,1.84,4.41
P110620,Zenith Education Item 10620,Books,Education,FreshMart,S1641,2023-12-16,19.65,WH-EU-03,True,8.03,2.55
P110621,Zenith Yoga Item 10621,Sports,Yoga,EcoLine,S1888,2023-06-01,11.96,WH-LA-03,True,3.23,2.9
P110622,NovaTech Education Item 10622,Books,Education,HomePro,S1891,2023-07-25,13.01,WH-NA-02,True,1.62,2.87
P110623,FitPeak Wearables Item 10623,Electronics,Wearables,EcoLine,S1043,2024-07-17,21.86,WH-ME-02,True,4.36,3.87
P110624,HomePro Smartphones Item 10624,Electronics,Smartphones,PureGlow,S1106,2024-08-13,18.95,WH-AP-03,True,5.57,4.48
P110625,BookNest Laptops Item 10625,Electronics,Laptops,CloudNine,S1257,2023-01-26,52.41,WH-EU-02,True,0.41,3.83
P110626,CloudNine Fragrance Item 10626,Beauty,Fragrance,UrbanWear,S1222,2023-08-18,26.34,WH-NA-03,True,1.31,3.55
P110627,Zenith Haircare Item 10627,Beauty,Haircare,HomePro,S1318,2023-01-19,29.88,WH-NA-03,True,3.29,3.58
P110628,NovaTech Team Sports Item 10628,Sports,Team Sports,FreshMart,S1586,2025-01-11,20.84,WH-AP-04,True,1.42,3.32
P110629,NovaTech Board Games Item 10629,Toys,Board Games,Toyverse,S1802,2023-12-15,6.46,WH-AP-04,True,1.96,3.34
P110630,Zenith Outdoor Item 10630,Sports,Outdoor,EcoLine,S1181,2024-01-18,37.96,WH-NA-04,True,5.19,4.78
P110631,Toyverse Smartphones Item 10631,Electronics,Smartphones,HomePro,S1507,2024-02-25,18.01,WH-ME-01,True,1.56,2.97
P110632,CloudNine Men Clothing Item 10632,Fashion,Men Clothing,FitPeak,S1088,2024-08-28,52.15,WH-AP-04,True,1.13,4.55
P110633,CloudNine Fiction Item 10633,Books,Fiction,Toyverse,S1700,2025-03-05,27.29,WH-LA-03,True,1.42,2.75
P110634,NovaTech Board Games Item 10634,Toys,Board Games,UrbanWear,S1147,2023-09-22,13.56,WH-ME-01,True,2.11,4.11
P110635,EcoLine Cameras Item 10635,Electronics,Cameras,BookNest,S1836,2024-06-27,19.31,WH-NA-03,True,16.59,3.89
P110636,NovaTech Dolls Item 10636,Toys,Dolls,EcoLine,S1405,2023-01-18,40.91,WH-AP-01,True,0.85,2.64
P110637,NovaTech Bags Item 10637,Fashion,Bags,PureGlow,S1359,2023-01-19,20.78,WH-AP-04,True,0.72,4.2
P110638,FitPeak Headphones Item 10638,Electronics,Headphones,CloudNine,S1544,2023-03-16,37.38,WH-AP-02,True,4.6,4.42
P110639,UrbanWear Board Games Item 10639,Toys,Board Games,Toyverse,S1523,2023-09-04,11.77,WH-ME-04,True,0.72,3.49
P110640,NovaTech Organic Item 10640,Grocery,Organic,Zenith,S1474,2023-04-05,17.11,WH-NA-04,True,2.56,3.76
P110641,EcoLine Men Clothing Item 10641,Fashion,Men Clothing,EcoLine,S1584,2024-05-29,33.01,WH-EU-03,True,1.49,3.77
P110642,BookNest Cleaning Item 10642,Home & Kitchen,Cleaning,CloudNine,S1760,2025-02-10,19.17,WH-AP-04,True,2.19,3.58
P110643,Zenith Headphones Item 10643,Electronics,Headphones,Astra,S1001,2024-10-18,22.89,WH-EU-01,False,0.35,2.81
P110644,EcoLine Bags Item 10644,Fashion,Bags,BookNest,S1793,2024-03-02,43.47,WH-EU-02,True,8.61,4.62
P110645,FitPeak Cycling Item 10645,Sports,Cycling,HomePro,S1453,2024-04-16,14.73,WH-LA-01,True,3.15,4.52
P110646,Astra Outdoor Item 10646,Sports,Outdoor,CloudNine,S1010,2024-09-04,20.12,WH-EU-04,True,4.27,3.06
P110647,Zenith Breakfast Item 10647,Grocery,Breakfast,Astra,S1430,2023-05-10,77.65,WH-ME-02,True,7.89,2.57
P110648,EcoLine Dolls Item 10648,Toys,Dolls,PureGlow,S1755,2023-05-25,12.26,WH-LA-04,True,1.95,3.28
P110649,BookNest Decor Item 10649,Home & Kitchen,Decor,FreshMart,S1661,2024-10-28,9.51,WH-ME-02,True,6.58,2.71
P110650,EcoLine Pantry Item 10650,Grocery,Pantry,CloudNine,S1198,2025-01-28,21.37,WH-EU-02,True,0.63,2.88
P110651,CloudNine Laptops Item 10651,Electronics,Laptops,EcoLine,S1144,2023-07-16,16.27,WH-EU-02,True,3.73,3.68
P110652,BookNest Puzzles Item 10652,Toys,Puzzles,FreshMart,S1482,2024-03-27,30.02,WH-NA-01,True,1.85,4.45
P110653,FitPeak Fragrance Item 10653,Beauty,Fragrance,FitPeak,S1755,2024-01-06,17.44,WH-AP-04,True,2.83,3.39
P110654,FitPeak Business Item 10654,Books,Business,Toyverse,S1722,2023-06-17,34.91,WH-AP-01,True,3.28,4.23
P110655,Astra Education Item 10655,Books,Education,EcoLine,S1146,2024-05-23,29.65,WH-ME-01,True,5.4,4.62
P110656,UrbanWear Dolls Item 10656,Toys,Dolls,Astra,S1517,2023-12-20,42.66,WH-NA-04,True,3.43,4.46
P110657,HomePro Makeup Item 10657,Beauty,Makeup,HomePro,S1354,2023-08-03,45.44,WH-AP-03,True,0.29,2.7
P110658,PureGlow Fiction Item 10658,Books,Fiction,NovaTech,S1141,2024-06-13,19.79,WH-EU-02,True,1.5,2.82
P110659,PureGlow Action Figures Item 10659,Toys,Action Figures,UrbanWear,S1708,2025-04-28,19.63,WH-ME-04,True,2.03,4.34
