event_id,event_time,customer_id,session_id,event_type,product_id,device_type,traffic_channel,region,quantity,user_agent_family,ingestion_time
E000059959,2026-02-17 11:32:08,C118375,SESS72440694,checkout_start,P104840,mobile,email,Middle East,1,Safari,2026-02-17 11:42:08
E000059960,2025-11-28 02:18:00,C123321,SESS53890463,add_to_cart,P106693,mobile,paid_search,Latin America,1,Amazon_App,2025-11-28 02:18:00
E000059961,2026-01-08 12:16:07,C124829,SESS82560183,page_view,P106372,mobile,organic,North America,1,Chrome,2026-01-08 12:22:07
E000059962,2026-03-03 01:50:45,C102438,SESS89061159,product_view,P111954,mobile,organic,North America,1,Chrome,2026-03-03 01:50:45
E000059963,2026-02-12 21:28:43,C107109,SESS10274347,page_view,P111649,desktop,organic,North America,3,Amazon_App,2026-02-12 21:40:43
E000059964,2026-01-21 10:44:57,C122437,SESS22051022,search,P111388,mobile,paid_search,Latin America,5,Safari,2026-01-21 10:44:57
E000059965,2026-03-10 06:13:35,C110463,SESS10498737,search,P109149,tablet,organic,Europe,2,Amazon_App,2026-03-10 06:17:35
E000059966,2026-01-21 03:14:35,C102159,SESS66032139,search,P103553,mobile,organic,Latin America,2,Amazon_App,2026-01-21 03:15:35
E000059967,2025-11-07 09:30:41,C115257,SESS29577182,product_view,P105001,mobile,direct,North America,3,Chrome,2025-11-07 09:38:41
E000059968,2026-01-13 15:40:54,C124683,SESS24717731,page_view,P107940,mobile,paid_search,Europe,1,Firefox,2026-01-13 15:44:54
E000059969,2026-02-08 08:32:26,C115415,SESS14764376,add_to_cart,P100566,mobile,social,Asia Pacific,1,Amazon_App,2026-02-08 08:37:26
E000059970,2026-03-30 12:56:44,C109788,SESS35126448,product_view,P109398,desktop,affiliate,Middle East,1,Edge,2026-03-30 12:57:44
E000059971,2025-11-09 06:08:26,C104235,SESS82965684,search,P100414,desktop,paid_search,North America,1,Amazon_App,2025-11-09 06:18:26
E000059972,2025-10-20 17:42:52,C111844,SESS75026392,page_view,P111549,tablet,social,Europe,3,Chrome,2025-10-20 17:45:52
E000059973,2026-02-09 08:01:32,C100375,SESS55144717,page_view,P102212,mobile,organic,Latin America,1,Edge,2026-02-09 08:01:32
E000059974,2026-01-28 19:22:59,C106698,SESS72200137,add_to_cart,P107735,mobile,organic,Middle East,5,Edge,2026-01-28 19:23:59
E000059975,2025-10-16 11:37:48,C106999,SESS68478800,page_view,P100077,mobile,organic,North America,1,Chrome,2025-10-16 11:42:48
E000059976,2025-11-24 18:20:31,C119489,SESS20489168,search,P105440,mobile,organic,North America,1,Amazon_App,2025-11-24 18:20:31
E000059977,2026-01-03 08:15:27,C121168,SESS62744202,add_to_cart,P111839,mobile,paid_search,Middle East,1,Firefox,2026-01-03 08:16:27
E000059978,2025-12-26 20:04:00,C108466,SESS37411570,search,P100215,mobile,organic,Europe,2,Chrome,2025-12-26 20:05:00
E000059979,2026-03-16 16:49:45,C120622,SESS57378129,search,P104593,tablet,organic,Middle East,1,Chrome,2026-03-16 16:51:45
E000059980,2025-12-24 04:38:15,C123163,SESS88799136,checkout_start,P106423,mobile,email,North America,1,Chrome,2025-12-24 04:46:15
E000059981,2025-12-19 03:45:43,C118865,SESS40925849,purchase_click,P110356,desktop,email,Middle East,1,Amazon_App,2025-12-19 03:45:43
E000059982,2025-10-29 02:48:26,C102980,SESS92695162,page_view,P107847,mobile,email,North America,1,Firefox,2025-10-29 02:50:26
E000059983,2025-10-29 18:01:17,C115306,SESS54457022,page_view,P101856,mobile,paid_search,Middle East,1,Edge,2025-10-29 18:02:17
E000059984,2025-12-16 06:14:16,C102455,SESS65498948,product_view,P105281,mobile,affiliate,Europe,3,Edge,2025-12-16 06:14:16
E000059985,2025-11-13 14:15:58,C123001,SESS82541448,search,P111067,mobile,direct,Europe,1,Safari,2025-11-13 14:17:58
E000059986,2025-12-27 15:08:58,C122908,SESS81786860,add_to_cart,P104031,mobile,social,Europe,1,Safari,2025-12-27 15:08:58
E000059987,2026-02-23 14:58:44,C121832,SESS39419260,search,P110231,tablet,paid_search,Europe,1,Amazon_App,2026-02-23 14:59:44
E000059988,2026-01-02 14:13:14,C122337,SESS19371880,product_view,P108620,mobile,paid_search,North America,1,Edge,2026-01-02 14:19:14
E000059989,2025-12-12 03:10:02,C104256,SESS21336115,product_view,P103391,mobile,direct,Middle East,1,Amazon_App,2025-12-12 03:12:02
E000059990,2026-02-06 10:49:44,C102864,SESS56994553,add_to_cart,P107155,desktop,affiliate,Asia Pacific,1,Amazon_App,2026-02-06 10:49:44
E000059991,2026-03-21 19:44:42,C122471,SESS94008187,product_view,P104963,tablet,email,North America,2,Firefox,2026-03-21 19:44:42
E000059992,2026-01-03 10:41:43,C111419,SESS73542830,page_view,P105799,tablet,social,Europe,5,Firefox,2026-01-03 10:42:43
E000059993,2025-10-24 04:25:08,C111963,SESS54250787,page_view,P103581,mobile,direct,Middle East,2,Amazon_App,2025-10-24 04:26:08
E000059994,2026-03-12 10:41:25,C114124,SESS29345160,page_view,P105313,mobile,organic,Asia Pacific,1,Edge,2026-03-12 10:45:25
E000059995,2026-01-14 11:27:50,C113317,SESS88579477,add_to_cart,P101547,desktop,social,Middle East,1,Chrome,2026-01-14 11:32:50
E000059996,2025-10-21 20:13:36,C116878,SESS36947245,product_view,P111371,mobile,direct,Europe,1,Amazon_App,2025-10-21 20:13:36
E000059997,2026-03-16 04:12:27,C119955,SESS13877698,product_view,P107490,tablet,organic,Europe,1,Chrome,2026-03-16 04:12:27
E000059998,2025-10-07 23:42:53,C112348,SESS82882585,add_to_cart,P104950,desktop,organic,Asia Pacific,1,Edge,2025-10-07 23:49:53
E000059999,2026-02-26 14:41:52,C114197,SESS45296763,checkout_start,P108551,desktop,organic,Latin America,1,Chrome,2026-02-26 14:41:52
E000060000,2025-12-07 14:25:00,C124448,SESS14206186,page_view,P106855,mobile,paid_search,North America,5,Firefox,2025-12-07 14:42:00
E000060001,2026-01-02 10:40:13,C122392,SESS88461783,checkout_start,P103067,mobile,email,Asia Pacific,1,Firefox,2026-01-02 10:44:13
E000060002,2025-12-01 14:42:49,C116239,SESS14717731,page_view,P108927,desktop,affiliate,Europe,1,Amazon_App,2025-12-01 14:45:49
E000060003,2026-03-13 11:23:54,C105125,SESS69489093,search,P109419,desktop,paid_search,Asia Pacific,1,Chrome,2026-03-13 11:23:54
E000060004,2025-10-05 03:12:55,C108740,SESS33932540,purchase_click,P105703,mobile,social,Latin America,3,Safari,2025-10-05 03:14:55
E000060005,2026-01-31 12:48:44,C122559,SESS72105865,page_view,P110628,desktop,organic,Latin America,1,Chrome,2026-01-31 12:48:44
E000060006,2026-02-05 11:03:27,C100875,SESS47475707,page_view,P100050,desktop,organic,Middle East,1,Safari,2026-02-05 11:04:27
E000060007,2025-12-23 13:53:28,C111402,SESS61550871,add_to_cart,P104940,desktop,direct,Middle East,1,Edge,2025-12-23 13:53:28
E000060008,2026-03-12 07:15:53,C123371,SESS33782447,page_view,P111296,desktop,paid_search,Europe,1,Chrome,2026-03-12 07:16:53
E000060009,2025-10-06 15:57:27,C121568,SESS14293873,product_view,P110162,tablet,email,Europe,5,Safari,2025-10-06 16:00:27
E000060010,2025-11-10 16:58:00,C101102,SESS29384910,product_view,P108104,tablet,social,Europe,1,Chrome,2025-11-10 17:08:00
E000060011,2025-12-08 15:38:34,C116627,SESS57819854,add_to_cart,P100922,desktop,affiliate,Europe,1,Safari,2025-12-08 15:38:34
E000060012,2026-02-18 22:25:59,C108369,SESS51752730,product_view,P105073,desktop,email,North America,1,Safari,2026-02-18 22:27:59
E000060013,2025-11-28 00:29:48,C120293,SESS29572987,page_view,P108184,desktop,email,Middle East,1,Firefox,2025-11-28 00:32:48
E000060014,2026-01-15 08:26:42,C104641,SESS10536712,product_view,P103472,mobile,paid_search,Europe,4,Safari,2026-01-15 08:35:42
E000060015,2025-11-08 03:51:39,C115081,SESS89955789,page_view,P107859,mobile,organic,Asia Pacific,4,Safari,2025-11-08 03:51:39
E000060016,2026-02-01 00:02:08,C117126,SESS65434593,page_view,P102653,mobile,email,Asia Pacific,3,Firefox,2026-02-01 00:05:08
E000060017,2026-01-01 11:56:46,C113755,SESS75398485,product_view,P103379,desktop,paid_search,Middle East,1,Edge,2026-01-01 12:06:46
E000060018,2026-03-27 10:56:02,C110424,SESS29598331,page_view,P102422,mobile,paid_search,Latin America,1,Firefox,2026-03-27 10:56:02
E000060019,2025-12-18 19:41:34,C106140,SESS45377534,search,P108187,mobile,paid_search,Asia Pacific,1,Amazon_App,2025-12-18 19:41:34
E000060020,2025-12-12 02:27:35,C121588,SESS39790361,page_view,P110949,desktop,organic,Europe,2,Chrome,2025-12-12 02:27:35
E000060021,2025-12-16 20:19:32,C114657,SESS85841662,search,P110922,mobile,organic,Middle East,1,Firefox,2025-12-16 20:24:32
E000060022,2025-11-18 08:29:33,C116173,SESS17407885,checkout_start,P110260,mobile,social,Middle East,1,Edge,2025-11-18 08:35:33
E000060023,2025-10-04 01:23:50,C115624,SESS24708300,product_view,P107257,desktop,direct,Latin America,1,Chrome,2025-10-04 01:24:50
E000060024,2026-02-11 11:07:45,C123077,SESS39361112,search,P103378,desktop,paid_search,North America,2,Amazon_App,2026-02-11 11:20:45
E000060025,2025-11-27 13:55:31,C111732,SESS41042249,search,P107985,mobile,direct,Europe,1,Safari,2025-11-27 13:56:31
E000060026,2026-01-31 17:49:23,C114433,SESS82925600,remove_from_cart,P101098,mobile,email,Europe,1,Chrome,2026-01-31 18:01:23
E000060027,2025-11-29 00:20:40,C109184,SESS25770546,add_to_cart,P108556,mobile,social,North America,2,Chrome,2025-11-29 00:23:40
E000060028,2025-11-07 21:59:22,C110045,SESS66163054,add_to_cart,P104922,tablet,organic,Europe,1,Chrome,2025-11-07 22:01:22
E000060029,2026-02-04 08:08:33,C103566,SESS98381727,product_view,P103855,mobile,organic,Asia Pacific,2,Chrome,2026-02-04 08:10:33
E000060030,2025-12-19 16:20:24,C120139,SESS99282919,add_to_cart,P100981,mobile,social,Middle East,1,Chrome,2025-12-19 16:20:24
E000060031,2026-01-13 03:18:02,C109392,SESS57184183,add_to_cart,P107322,mobile,social,North America,4,Safari,2026-01-13 03:19:02
E000060032,2025-11-08 19:56:46,C122825,SESS20387740,product_view,P108859,mobile,organic,Middle East,1,Firefox,2025-11-08 20:01:46
E000060033,2026-03-26 12:24:39,C119289,SESS77160206,add_to_cart,P107881,desktop,social,Latin America,2,Chrome,2026-03-26 12:35:39
E000060034,2026-03-10 17:54:46,C105934,SESS48809021,search,P107123,mobile,paid_search,Middle East,1,Safari,2026-03-10 17:55:46
E000060035,2025-11-11 17:59:25,C108552,SESS93554235,page_view,P102436,mobile,paid_search,North America,2,Amazon_App,2025-11-11 18:00:25
E000060036,2026-02-14 12:14:46,C108061,SESS51144588,page_view,P110790,tablet,organic,North America,1,Edge,2026-02-14 12:14:46
E000060037,2026-03-11 07:14:25,C110240,SESS49665224,search,P104348,mobile,organic,Europe,1,Amazon_App,2026-03-11 07:22:25
E000060038,2025-11-01 08:23:56,C113204,SESS30929559,purchase_click,P105248,mobile,organic,Middle East,1,Edge,2025-11-01 08:26:56
E000060039,2026-02-09 01:49:53,C103998,SESS69777460,search,P100016,tablet,email,Asia Pacific,4,Chrome,2026-02-09 01:50:53
E000060040,2025-11-14 04:05:30,C118531,SESS11361608,page_view,P107232,mobile,social,North America,1,Safari,2025-11-14 04:07:30
E000060041,2025-10-22 13:41:20,C119820,SESS26401010,search,P108520,desktop,social,North America,2,Chrome,2025-10-22 13:46:20
E000060042,2026-02-16 19:46:14,C124418,SESS62668751,add_to_cart,P102080,mobile,direct,Asia Pacific,1,Chrome,2026-02-16 19:48:14
E000060043,2026-01-14 06:09:37,C106111,SESS61064109,search,P111900,desktop,email,Latin America,2,Firefox,2026-01-14 06:11:37
E000060044,2026-03-16 18:17:39,C113520,SESS12248759,product_view,P102221,mobile,paid_search,Europe,3,Chrome,2026-03-16 18:18:39
E000060045,2026-01-28 16:07:53,C102568,SESS11634520,page_view,P106236,mobile,email,Asia Pacific,2,Chrome,2026-01-28 16:13:53
E000060046,2026-01-19 13:48:42,C116826,SESS65636168,remove_from_cart,P106606,mobile,organic,North America,4,Chrome,2026-01-19 13:50:42
E000060047,2026-01-07 23:34:08,C117008,SESS25230982,page_view,P111988,mobile,organic,Europe,1,Safari,2026-01-07 23:34:08
E000060048,2025-11-08 18:02:42,C113741,SESS24386339,page_view,P105511,mobile,organic,Asia Pacific,1,Chrome,2025-11-08 18:04:42
E000060049,2025-12-18 17:20:25,C100679,SESS69667012,product_view,P108305,mobile,organic,Asia Pacific,2,Chrome,2025-12-18 17:20:25
E000060050,2026-03-23 10:54:09,C113473,SESS25931936,purchase_click,P109057,mobile,organic,Middle East,2,Chrome,2026-03-23 10:55:09
E000060051,2025-11-18 14:26:39,C100328,SESS57858070,search,P100907,mobile,direct,Europe,1,Chrome,2025-11-18 14:28:39
E000060052,2025-12-19 16:37:16,C113690,SESS77807096,page_view,P109534,mobile,social,North America,1,Amazon_App,2025-12-19 16:39:16
E000060053,2025-10-24 12:04:35,C111196,SESS19887224,checkout_start,P100775,desktop,organic,Latin America,4,Chrome,2025-10-24 12:04:35
E000060054,2025-11-30 16:52:23,C117230,SESS75458697,product_view,P103402,desktop,email,Latin America,2,Safari,2025-11-30 16:57:23
E000060055,2026-03-31 00:53:06,C113181,SESS78510826,remove_from_cart,P108551,mobile,email,North America,1,Chrome,2026-03-31 00:54:06
E000060056,2025-10-17 13:53:29,C116451,SESS61091258,page_view,P102979,mobile,paid_search,North America,1,Chrome,2025-10-17 13:54:29
E000060057,2026-01-21 07:48:19,C113323,SESS40972518,product_view,P100408,desktop,email,Middle East,1,Amazon_App,2026-01-21 07:49:19
E000060058,2026-03-06 18:34:44,C108530,SESS64838889,search,P105289,tablet,social,North America,1,Safari,2026-03-06 18:35:44
E000060059,2025-12-08 14:21:24,C121204,SESS35285315,checkout_start,P104168,mobile,social,Europe,1,Chrome,2025-12-08 14:22:24
E000060060,2026-03-17 23:08:01,C120064,SESS35585538,purchase_click,P100508,mobile,organic,Europe,1,Amazon_App,2026-03-17 23:09:01
E000060061,2026-02-20 23:34:14,C113061,SESS17989560,remove_from_cart,P107961,desktop,email,Asia Pacific,1,Firefox,2026-02-20 23:35:14
E000060062,2025-11-07 07:02:42,C106444,SESS71067251,add_to_cart,P102584,mobile,paid_search,Latin America,1,Amazon_App,2025-11-07 07:02:42
E000060063,2026-02-01 13:23:57,C108194,SESS60323568,page_view,P104774,mobile,social,Latin America,5,Safari,2026-02-01 13:26:57
E000060064,2026-01-25 09:14:34,C124111,SESS47204032,search,P111068,mobile,social,Europe,1,Safari,2026-01-25 09:14:34
E000060065,2025-12-25 15:02:46,C120865,SESS53988385,page_view,P103112,desktop,paid_search,Latin America,1,Chrome,2025-12-25 15:03:46
E000060066,2026-02-03 11:10:03,C110427,SESS82049529,checkout_start,P105925,desktop,social,Latin America,1,Amazon_App,2026-02-03 11:18:03
E000060067,2025-12-22 08:30:09,C111736,SESS56956565,checkout_start,P106233,tablet,direct,Asia Pacific,1,Safari,2025-12-22 08:30:09
E000060068,2025-10-23 20:01:00,C102077,SESS28781319,product_view,P106827,desktop,paid_search,Europe,1,Safari,2025-10-23 20:02:00
E000060069,2026-03-12 12:18:58,C122026,SESS88946571,page_view,P102864,mobile,organic,Latin America,3,Amazon_App,2026-03-12 12:18:58
E000060070,2025-12-25 11:16:18,C124359,SESS14433525,purchase_click,P103242,tablet,paid_search,Latin America,2,Safari,2025-12-25 11:17:18
E000060071,2025-11-05 00:41:15,C103610,SESS47235107,page_view,P102641,mobile,paid_search,North America,1,Safari,2025-11-05 00:45:15
E000060072,2025-11-22 13:14:05,C106109,SESS62971803,page_view,P108875,desktop,social,North America,1,Safari,2025-11-22 13:16:05
E000060073,2026-02-26 00:25:10,C118943,SESS49039085,search,P106575,mobile,direct,Latin America,1,Firefox,2026-02-26 00:25:10
E000060074,2025-11-13 06:12:26,C121383,SESS37045581,product_view,P104516,mobile,direct,Middle East,1,Chrome,2025-11-13 06:13:26
E000060075,2026-03-01 10:19:49,C123529,SESS95693923,page_view,P105038,desktop,social,Asia Pacific,2,Safari,2026-03-01 10:24:49
E000060076,2025-11-04 19:03:37,C109967,SESS66547198,product_view,P111706,mobile,email,Asia Pacific,1,Edge,2025-11-04 19:13:37
E000060077,2025-10-02 14:48:18,C110937,SESS65047366,remove_from_cart,P109965,mobile,direct,Europe,1,Firefox,2025-10-02 15:09:18
E000060078,2025-10-21 15:46:13,C110082,SESS57855976,page_view,P102339,desktop,organic,North America,1,Chrome,2025-10-21 15:49:13
E000060079,2025-11-29 19:26:24,C102536,SESS12454522,page_view,P110471,mobile,organic,Middle East,1,Firefox,2025-11-29 19:34:24
E000060080,2025-11-10 12:11:04,C119172,SESS58272825,page_view,P109467,mobile,organic,Latin America,2,Amazon_App,2025-11-10 12:13:04
E000060081,2026-03-12 02:06:07,C119070,SESS28347947,remove_from_cart,P102740,mobile,organic,Latin America,5,Amazon_App,2026-03-12 02:08:07
E000060082,2025-10-12 09:55:04,C121866,SESS57789703,remove_from_cart,P106924,desktop,direct,Middle East,1,Edge,2025-10-12 09:57:04
E000060083,2026-03-19 06:02:23,C116454,SESS59352683,page_view,P110177,desktop,email,Middle East,1,Chrome,2026-03-19 06:05:23
E000060084,2025-11-29 21:18:49,C102285,SESS46668661,product_view,P102751,mobile,organic,Europe,1,Firefox,2025-11-29 21:20:49
E000060085,2025-12-13 06:42:30,C102637,SESS13258341,product_view,P106587,desktop,social,Middle East,2,Safari,2025-12-13 06:51:30
E000060086,2026-02-01 21:31:27,C115972,SESS80609794,search,P108036,desktop,email,Latin America,4,Amazon_App,2026-02-01 21:31:27
E000060087,2025-11-28 14:01:21,C109804,SESS74608139,page_view,P111791,mobile,organic,North America,1,Safari,2025-11-28 14:12:21
E000060088,2025-12-26 17:33:34,C124161,SESS79619831,add_to_cart,P107496,desktop,organic,Middle East,1,Chrome,2025-12-26 17:37:34
E000060089,2026-01-17 23:45:14,C102803,SESS39759881,product_view,P110731,tablet,organic,Asia Pacific,1,Amazon_App,2026-01-17 23:46:14
E000060090,2025-11-03 18:42:49,C112019,SESS46989502,search,P100424,desktop,paid_search,Latin America,1,Edge,2025-11-03 18:42:49
E000060091,2025-12-07 18:29:30,C112232,SESS39896058,product_view,P110546,mobile,direct,North America,1,Safari,2025-12-07 18:38:30
E000060092,2026-02-13 22:38:56,C108093,SESS33432780,page_view,P108546,mobile,organic,Asia Pacific,5,Amazon_App,2026-02-13 22:38:56
E000060093,2026-02-22 14:07:46,C103944,SESS97237547,add_to_cart,P107521,mobile,direct,Middle East,5,Amazon_App,2026-02-22 14:08:46
E000060094,2026-03-05 07:46:47,C102162,SESS51145308,page_view,P111972,desktop,paid_search,North America,1,Firefox,2026-03-05 07:49:47
E000060095,2026-03-12 17:50:33,C116198,SESS24214965,search,P106326,tablet,affiliate,Middle East,1,Amazon_App,2026-03-12 17:52:33
E000060096,2026-02-28 04:44:35,C112463,SESS84996850,page_view,P102617,tablet,social,Latin America,2,Safari,2026-02-28 04:49:35
E000060097,2026-02-06 03:48:32,C112285,SESS38937010,page_view,P100677,tablet,social,Latin America,2,Chrome,2026-02-06 03:48:32
E000060098,2026-03-31 18:18:28,C112683,SESS27530782,search,P111167,desktop,email,Europe,2,Edge,2026-03-31 18:22:28
E000060099,2026-02-11 18:38:03,C121003,SESS44860993,product_view,P103637,tablet,email,North America,3,Edge,2026-02-11 18:40:03
E000060100,2025-10-19 03:12:08,C109520,SESS56189044,product_view,P101378,desktop,organic,Middle East,1,Chrome,2025-10-19 03:17:08
E000060101,2025-11-18 01:34:25,C104310,SESS96984277,page_view,P100628,tablet,organic,Middle East,1,Chrome,2025-11-18 01:44:25
E000060102,2026-02-10 23:35:58,C110788,SESS41128013,search,P110607,desktop,email,Europe,1,Safari,2026-02-10 23:45:58
E000060103,2025-10-12 20:40:53,C104221,SESS44531605,page_view,P102178,desktop,affiliate,Asia Pacific,1,Chrome,2025-10-12 20:40:53
E000060104,2025-12-20 12:27:01,C102860,SESS56856647,product_view,P106430,mobile,organic,North America,1,Safari,2025-12-20 12:27:01
E000060105,2025-10-07 10:06:21,C101328,SESS80511366,product_view,P106653,mobile,paid_search,North America,2,Chrome,2025-10-07 10:09:21
E000060106,2026-02-02 22:47:57,C124206,SESS75451299,product_view,P100002,mobile,affiliate,North America,1,Safari,2026-02-02 22:48:57
E000060107,2026-03-31 12:03:18,C103197,SESS19317920,page_view,P103942,mobile,direct,Asia Pacific,1,Amazon_App,2026-03-31 12:12:18
E000060108,2026-01-07 20:06:19,C109031,SESS91866675,page_view,P105746,mobile,paid_search,North America,1,Safari,2026-01-07 20:06:19
E000060109,2025-11-10 04:28:01,C100308,SESS54951554,product_view,P102000,desktop,organic,North America,1,Amazon_App,2025-11-10 04:30:01
E000060110,2026-03-26 11:39:08,C110380,SESS93757668,search,P108194,mobile,organic,North America,1,Firefox,2026-03-26 11:41:08
E000060111,2025-10-22 10:09:58,C114102,SESS62866239,page_view,P110655,desktop,organic,North America,1,Amazon_App,2025-10-22 10:18:58
E000060112,2025-10-04 05:25:43,C124053,SESS83889548,purchase_click,P101178,mobile,social,Latin America,1,Edge,2025-10-04 05:26:43
E000060113,2026-02-25 08:30:03,C104801,SESS99940058,product_view,P101809,mobile,organic,Middle East,1,Edge,2026-02-25 08:31:03
E000060114,2026-01-05 13:26:20,C113508,SESS95921766,product_view,P102754,mobile,direct,Latin America,3,Amazon_App,2026-01-05 13:27:20
E000060115,2025-11-08 23:56:53,C106399,SESS28617501,search,P108262,mobile,paid_search,North America,2,Chrome,2025-11-08 23:59:53
E000060116,2025-11-29 02:40:17,C118171,SESS41495020,page_view,P101651,desktop,organic,Asia Pacific,1,Chrome,2025-11-29 02:40:17
E000060117,2025-10-17 16:12:50,C102701,SESS31514257,remove_from_cart,P106105,mobile,paid_search,Latin America,1,Safari,2025-10-17 16:12:50
E000060118,2025-10-14 09:25:32,C101432,SESS99812791,search,P108875,mobile,organic,Latin America,1,Amazon_App,2025-10-14 09:30:32
E000060119,2025-12-10 23:45:08,C109696,SESS80284206,purchase_click,P107502,desktop,direct,North America,1,Safari,2025-12-10 23:46:08
E000060120,2025-12-02 03:03:15,C106992,SESS43980623,product_view,P109763,desktop,paid_search,Asia Pacific,1,Safari,2025-12-02 03:03:15
E000060121,2026-02-24 12:14:24,C106647,SESS50475977,page_view,P104083,desktop,affiliate,Middle East,1,Safari,2026-02-24 12:16:24
E000060122,2025-12-27 00:26:18,C110527,SESS16532628,product_view,P110299,mobile,direct,Europe,1,Safari,2025-12-27 00:32:18
E000060123,2026-02-03 19:26:50,C119888,SESS98572463,add_to_cart,P111810,mobile,social,Middle East,2,Chrome,2026-02-03 19:29:50
E000060124,2025-10-29 13:04:19,C108653,SESS60906694,remove_from_cart,P100908,mobile,paid_search,North America,1,Chrome,2025-10-29 13:06:19
E000060125,2025-12-27 19:48:12,C111611,SESS48238883,add_to_cart,P104477,mobile,email,Latin America,3,Chrome,2025-12-27 19:48:12
E000060126,2025-10-24 13:23:30,C105211,SESS48739261,page_view,P110337,desktop,organic,Latin America,1,Firefox,2025-10-24 13:27:30
E000060127,2026-02-02 18:31:43,C116663,SESS61894766,product_view,P104679,desktop,direct,Europe,3,Edge,2026-02-02 18:32:43
E000060128,2025-12-20 15:30:25,C111891,SESS87598612,page_view,P106214,desktop,affiliate,Europe,1,Edge,2025-12-20 15:31:25
E000060129,2025-11-02 20:05:52,C107473,SESS30563339,product_view,P104637,desktop,email,Asia Pacific,1,Safari,2025-11-02 20:06:52
E000060130,2026-03-05 15:03:37,C110983,SESS11190470,product_view,P100935,mobile,social,Middle East,2,Amazon_App,2026-03-05 15:12:37
E000060131,2026-03-27 16:20:01,C114601,SESS29975674,add_to_cart,P107397,tablet,paid_search,Latin America,2,Safari,2026-03-27 16:20:01
E000060132,2025-12-31 22:44:21,C108556,SESS24650302,search,P101378,mobile,paid_search,Asia Pacific,1,Chrome,2025-12-31 22:44:21
E000060133,2026-02-26 01:50:30,C109669,SESS39622333,page_view,P105891,desktop,organic,Middle East,1,Chrome,2026-02-26 01:52:30
E000060134,2026-03-16 03:54:06,C119784,SESS15030683,checkout_start,P110795,mobile,email,North America,2,Chrome,2026-03-16 03:58:06
E000060135,2026-01-28 21:24:04,C100952,SESS57506801,search,P103799,desktop,paid_search,North America,1,Chrome,2026-01-28 21:27:04
E000060136,2025-11-16 18:26:29,C109642,SESS36423344,add_to_cart,P105874,mobile,social,Europe,3,Edge,2025-11-16 18:35:29
E000060137,2026-03-29 09:03:10,C113982,SESS39951648,checkout_start,P105490,desktop,organic,Asia Pacific,1,Firefox,2026-03-29 09:15:10
E000060138,2025-10-28 05:44:12,C118270,SESS40249064,remove_from_cart,P108331,mobile,direct,North America,2,Chrome,2025-10-28 05:49:12
E000060139,2026-01-24 23:37:15,C122229,SESS52277295,page_view,P108654,mobile,affiliate,Europe,1,Chrome,2026-01-24 23:42:15
E000060140,2026-03-25 08:44:57,C117845,SESS70185173,add_to_cart,P109070,desktop,organic,Middle East,2,Amazon_App,2026-03-25 08:50:57
E000060141,2026-03-13 22:02:38,C116568,SESS14905861,checkout_start,P109176,mobile,email,Latin America,1,Chrome,2026-03-13 22:03:38
E000060142,2026-03-12 11:57:30,C124041,SESS64173102,page_view,P109051,mobile,organic,Europe,1,Chrome,2026-03-12 11:59:30
E000060143,2026-01-04 06:28:18,C105575,SESS54734512,page_view,P104558,mobile,direct,Latin America,1,Chrome,2026-01-04 06:30:18
E000060144,2025-12-08 22:12:05,C116810,SESS26570352,page_view,P102868,desktop,organic,North America,3,Chrome,2025-12-08 22:19:05
E000060145,2026-01-12 02:31:16,C121856,SESS34271082,remove_from_cart,P109875,mobile,social,Europe,1,Chrome,2026-01-12 02:35:16
E000060146,2026-01-20 04:47:57,C100144,SESS54261603,page_view,P104253,desktop,social,Latin America,2,Chrome,2026-01-20 04:48:57
E000060147,2025-10-08 00:38:13,C106662,SESS79991975,product_view,P104195,mobile,affiliate,Middle East,1,Chrome,2025-10-08 00:41:13
E000060148,2025-12-09 04:24:40,C117774,SESS39649478,page_view,P100121,mobile,direct,Asia Pacific,2,Chrome,2025-12-09 04:25:40
E000060149,2025-10-01 21:21:24,C104252,SESS75247480,search,P101781,mobile,affiliate,North America,2,Edge,2025-10-01 21:23:24
E000060150,2025-11-12 12:43:21,C113944,SESS96509837,remove_from_cart,P107039,mobile,organic,Latin America,4,Firefox,2025-11-12 12:47:21
E000060151,2025-10-11 12:07:30,C118261,SESS81317624,search,P101360,mobile,organic,Latin America,1,Edge,2025-10-11 12:09:30
E000060152,2025-10-15 01:54:01,C120484,SESS91400916,product_view,P102148,desktop,direct,North America,1,Chrome,2025-10-15 01:54:01
E000060153,2025-11-25 19:49:19,C111798,SESS16443404,product_view,P100784,desktop,social,Asia Pacific,1,Firefox,2025-11-25 19:49:19
E000060154,2025-12-05 04:25:54,C115893,SESS27026183,page_view,P104687,mobile,direct,Europe,2,Firefox,2025-12-05 04:33:54
E000060155,2026-03-03 05:13:14,C113736,SESS21250542,purchase_click,P108581,tablet,direct,Europe,1,Amazon_App,2026-03-03 05:14:14
E000060156,2026-01-13 17:53:05,C112286,SESS94681280,page_view,P102564,mobile,paid_search,Europe,1,Chrome,2026-01-13 17:54:05
E000060157,2025-10-31 11:52:29,C109939,SESS17477862,search,P101203,desktop,paid_search,Asia Pacific,1,Safari,2025-10-31 11:55:29
E000060158,2026-01-21 04:07:15,C100886,SESS11539637,page_view,P103663,mobile,email,Asia Pacific,3,Edge,2026-01-21 04:08:15
