review_id,review_time,customer_id,product_id,rating,review_title,verified_purchase,helpful_votes,sentiment_score,source_file_date,batch_loaded_at
R00022782,2025-11-06 08:34:31,C115279,P103605,3,Excellent,False,2,0.524,2025-11-06,2025-11-10 08:34:31
R00022783,2026-03-19 09:25:41,C115313,P108237,5,Excellent,True,1,0.989,2026-03-19,2026-03-20 09:25:41
R00022784,2025-12-02 11:42:54,C112197,P111382,5,Average item,True,4,0.035,2025-12-02,2025-12-08 11:42:54
R00022785,2025-10-29 01:28:37,C100827,P108413,4,Would buy again,True,2,0.894,2025-10-29,2025-10-30 01:28:37
R00022786,2026-03-31 12:08:04,C111565,P105206,4,Would buy again,True,2,0.94,2026-03-31,2026-04-01 12:08:04
R00022787,2026-03-18 23:18:52,C118323,P110382,3,Good quality,True,0,0.007,2026-03-18,2026-03-24 23:18:52
R00022788,2025-10-21 22:43:11,C113434,P108361,5,Needs improvement,True,2,0.104,2025-10-21,2025-10-25 22:43:11
R00022789,2026-03-15 22:12:56,C101644,P111539,5,Not as expected,False,2,1.0,2026-03-15,2026-03-18 22:12:56
R00022790,2026-02-14 23:49:27,C102143,P101078,5,Average item,True,1,0.213,2026-02-14,2026-02-20 23:49:27
R00022791,2026-03-10 15:16:38,C122671,P102251,5,Not as expected,False,4,0.29,2026-03-10,2026-03-14 15:16:38
R00022792,2025-11-18 06:02:24,C112923,P110549,4,Would buy again,True,3,0.996,2025-11-18,2025-11-20 06:02:24
R00022793,2025-10-03 21:40:28,C114748,P109166,5,Fast shipping,True,2,-0.062,2025-10-03,2025-10-04 21:40:28
R00022794,2025-11-19 20:54:10,C102523,P102339,4,Would buy again,True,2,0.988,2025-11-19,2025-11-22 20:54:10
R00022795,2025-11-04 10:24:07,C113202,P107375,4,Average item,True,1,1.0,2025-11-04,2025-11-10 10:24:07
R00022796,2026-01-06 16:25:56,C122045,P111055,3,Fast shipping,True,1,0.444,2026-01-06,2026-01-09 16:25:56
R00022797,2025-10-10 01:54:23,C123126,P105334,4,Fast shipping,False,3,0.158,2025-10-10,2025-10-14 01:54:23
R00022798,2025-10-28 01:05:52,C103388,P107348,1,Excellent,True,1,0.372,2025-10-28,2025-11-01 01:05:52
R00022799,2025-10-21 06:01:45,C101070,P106974,3,Not as expected,True,2,0.228,2025-10-21,2025-10-26 06:01:45
R00022800,2025-11-02 14:38:35,C113596,P110449,5,Needs improvement,True,2,0.172,2025-11-02,2025-11-07 14:38:35
R00022801,2026-02-06 13:42:12,C115803,P107584,5,Needs improvement,False,1,0.114,2026-02-06,2026-02-11 13:42:12
R00022802,2026-02-06 17:47:52,C109179,P101393,4,Fast shipping,False,2,-0.221,2026-02-06,2026-02-09 17:47:52
R00022803,2025-11-05 22:22:32,C110866,P111653,5,Excellent,True,3,0.892,2025-11-05,2025-11-07 22:22:32
R00022804,2026-01-31 04:33:41,C106753,P110422,3,Great value,True,0,0.477,2026-01-31,2026-02-01 04:33:41
R00022805,2026-01-29 05:41:12,C106619,P111753,4,Would buy again,True,3,0.4,2026-01-29,2026-02-01 05:41:12
R00022806,2025-11-17 16:17:56,C124012,P103699,1,Great value,True,3,0.351,2025-11-17,2025-11-20 16:17:56
R00022807,2026-03-09 20:58:04,C102639,P107551,5,Needs improvement,True,3,0.359,2026-03-09,2026-03-14 20:58:04
R00022808,2026-03-12 00:31:32,C114810,P100322,5,Fast shipping,True,4,-0.063,2026-03-12,2026-03-13 00:31:32
R00022809,2026-01-03 22:14:30,C102336,P104671,3,Good quality,True,1,0.79,2026-01-03,2026-01-09 22:14:30
R00022810,2025-11-02 20:18:04,C102170,P108892,5,Average item,True,2,0.361,2025-11-02,2025-11-06 20:18:04
R00022811,2026-03-09 11:16:00,C108439,P101289,5,Great value,True,4,0.597,2026-03-09,2026-03-11 11:16:00
R00022812,2026-01-30 04:40:29,C118608,P108404,5,Needs improvement,True,2,0.136,2026-01-30,2026-02-01 04:40:29
R00022813,2025-12-18 00:25:38,C121590,P111418,5,Excellent,True,2,0.681,2025-12-18,2025-12-20 00:25:38
R00022814,2026-03-19 13:24:01,C118670,P107060,4,Good quality,True,1,-0.365,2026-03-19,2026-03-20 13:24:01
R00022815,2025-11-14 11:36:01,C116470,P105535,4,Not as expected,True,4,0.488,2025-11-14,2025-11-15 11:36:01
R00022816,2026-01-28 08:37:24,C124433,P105971,2,Needs improvement,True,2,0.325,2026-01-28,2026-01-29 08:37:24
R00022817,2026-02-19 09:14:49,C112845,P107930,5,Average item,True,6,0.011,2026-02-19,2026-02-20 09:14:49
R00022818,2026-03-27 22:11:52,C107314,P102922,5,Good quality,True,1,0.799,2026-03-27,2026-04-02 22:11:52
R00022819,2025-10-13 22:35:50,C105778,P110645,5,Great value,True,0,0.364,2025-10-13,2025-10-19 22:35:50
R00022820,2026-03-04 04:27:17,C115308,P111018,5,Average item,True,1,-0.003,2026-03-04,2026-03-06 04:27:17
R00022821,2025-12-30 14:43:35,C114474,P106237,5,Fast shipping,True,5,0.22,2025-12-30,2026-01-03 14:43:35
R00022822,2025-11-15 01:29:35,C121023,P105743,4,Excellent,True,2,0.425,2025-11-15,2025-11-17 01:29:35
R00022823,2026-03-29 14:32:11,C113457,P102168,3,Not as expected,True,1,0.199,2026-03-29,2026-03-30 14:32:11
R00022824,2025-12-31 14:59:59,C121094,P106729,4,Average item,True,1,1.0,2025-12-31,2026-01-05 14:59:59
R00022825,2026-03-07 19:43:54,C109164,P109291,3,Would buy again,True,3,0.567,2026-03-07,2026-03-10 19:43:54
R00022826,2025-10-14 17:11:44,C117120,P107859,3,Great value,True,2,0.63,2025-10-14,2025-10-15 17:11:44
R00022827,2025-10-24 13:59:48,C106541,P108020,5,Good quality,False,4,0.141,2025-10-24,2025-10-26 13:59:48
R00022828,2026-03-12 20:22:06,C118559,P110104,4,Good quality,True,1,0.598,2026-03-12,2026-03-14 20:22:06
R00022829,2025-10-15 12:30:50,C102348,P100493,5,Great value,False,1,0.451,2025-10-15,2025-10-17 12:30:50
R00022830,2026-03-07 17:31:47,C117018,P104235,5,Great value,False,2,0.567,2026-03-07,2026-03-12 17:31:47
R00022831,2026-01-17 15:08:05,C120876,P109522,5,Good quality,True,2,0.667,2026-01-17,2026-01-22 15:08:05
R00022832,2025-12-05 22:55:43,C103696,P107730,5,Average item,True,4,0.008,2025-12-05,2025-12-11 22:55:43
R00022833,2026-02-20 16:43:17,C102544,P100263,3,Would buy again,True,4,0.187,2026-02-20,2026-02-21 16:43:17
R00022834,2025-10-08 21:34:52,C122693,P105042,5,Not as expected,True,3,-0.102,2025-10-08,2025-10-10 21:34:52
R00022835,2025-12-25 04:59:06,C103525,P109774,4,Average item,True,1,0.626,2025-12-25,2025-12-29 04:59:06
R00022836,2025-10-31 14:49:28,C107274,P107632,4,Needs improvement,True,2,0.628,2025-10-31,2025-11-01 14:49:28
R00022837,2026-03-22 16:06:25,C105811,P106374,4,Not as expected,True,2,0.421,2026-03-22,2026-03-23 16:06:25
R00022838,2025-10-10 02:04:13,C106529,P109128,4,Not as expected,True,1,0.458,2025-10-10,2025-10-15 02:04:13
R00022839,2025-10-10 04:07:52,C124603,P107013,4,Good quality,True,4,0.816,2025-10-10,2025-10-11 04:07:52
R00022840,2025-11-23 03:11:25,C113757,P100933,4,Good quality,False,6,0.066,2025-11-23,2025-11-29 03:11:25
R00022841,2026-03-16 21:32:01,C121768,P100401,4,Fast shipping,True,2,0.507,2026-03-16,2026-03-17 21:32:01
R00022842,2026-03-09 21:32:36,C101052,P111482,3,Needs improvement,True,1,0.367,2026-03-09,2026-03-11 21:32:36
R00022843,2025-11-06 06:23:20,C101755,P101986,1,Would buy again,True,2,0.435,2025-11-06,2025-11-12 06:23:20
R00022844,2026-02-27 05:09:17,C102967,P110847,4,Excellent,True,4,0.373,2026-02-27,2026-03-01 05:09:17
R00022845,2026-03-23 18:15:13,C113605,P110404,5,Needs improvement,True,2,0.662,2026-03-23,2026-03-24 18:15:13
R00022846,2025-10-04 16:32:04,C109425,P103319,1,Would buy again,True,2,0.357,2025-10-04,2025-10-07 16:32:04
R00022847,2025-11-04 07:14:50,C115091,P107907,2,Needs improvement,True,1,0.338,2025-11-04,2025-11-10 07:14:50
R00022848,2026-01-12 21:12:47,C106255,P107929,4,Fast shipping,True,2,0.568,2026-01-12,2026-01-16 21:12:47
R00022849,2026-02-04 22:56:17,C115363,P107403,5,Would buy again,True,1,0.643,2026-02-04,2026-02-08 22:56:17
R00022850,2025-11-18 07:32:55,C118176,P101692,3,Great value,False,1,0.707,2025-11-18,2025-11-21 07:32:55
R00022851,2026-01-06 09:17:39,C106433,P111255,4,Great value,True,2,-0.482,2026-01-06,2026-01-11 09:17:39
R00022852,2026-02-17 17:48:24,C119020,P105351,3,Not as expected,True,2,0.554,2026-02-17,2026-02-22 17:48:24
R00022853,2026-01-26 08:54:33,C103252,P108258,5,Excellent,False,6,0.397,2026-01-26,2026-01-31 08:54:33
R00022854,2026-03-04 14:31:30,C124390,P110620,5,Average item,False,2,0.084,2026-03-04,2026-03-07 14:31:30
R00022855,2026-02-07 04:52:27,C100245,P110692,2,Fast shipping,True,2,0.894,2026-02-07,2026-02-09 04:52:27
R00022856,2025-10-26 07:25:05,C100004,P109582,2,Good quality,True,2,0.624,2025-10-26,2025-10-31 07:25:05
R00022857,2026-01-10 21:38:00,C124003,P103266,5,Needs improvement,False,3,0.76,2026-01-10,2026-01-11 21:38:00
R00022858,2026-01-29 22:04:05,C101195,P106315,4,Needs improvement,False,4,0.243,2026-01-29,2026-01-31 22:04:05
R00022859,2025-11-13 18:37:23,C115242,P102224,4,Average item,True,3,0.193,2025-11-13,2025-11-18 18:37:23
R00022860,2026-01-17 10:49:28,C122971,P103062,3,Fast shipping,False,3,0.435,2026-01-17,2026-01-22 10:49:28
R00022861,2026-02-10 08:12:31,C115577,P105429,5,Needs improvement,True,0,-0.072,2026-02-10,2026-02-16 08:12:31
R00022862,2026-02-18 03:15:55,C119608,P104771,5,Would buy again,True,2,0.278,2026-02-18,2026-02-20 03:15:55
R00022863,2025-11-17 21:19:26,C108822,P107035,4,Good quality,True,3,0.423,2025-11-17,2025-11-21 21:19:26
R00022864,2025-12-29 07:33:39,C112455,P100061,5,Excellent,True,1,0.533,2025-12-29,2026-01-04 07:33:39
R00022865,2026-02-03 15:49:15,C100431,P101668,5,Fast shipping,True,4,-0.194,2026-02-03,2026-02-06 15:49:15
R00022866,2026-03-04 00:16:20,C108579,P110616,3,Would buy again,True,0,-0.105,2026-03-04,2026-03-08 00:16:20
R00022867,2026-02-10 18:34:37,C114654,P111207,5,Fast shipping,True,5,0.792,2026-02-10,2026-02-13 18:34:37
R00022868,2025-12-04 01:55:44,C117767,P109338,5,Not as expected,True,1,0.031,2025-12-04,2025-12-08 01:55:44
R00022869,2025-12-07 22:47:03,C109841,P104205,4,Great value,True,4,0.315,2025-12-07,2025-12-08 22:47:03
R00022870,2025-11-28 21:31:51,C115116,P102362,3,Good quality,True,1,0.33,2025-11-28,2025-12-04 21:31:51
R00022871,2025-11-09 00:39:42,C100481,P110612,1,Good quality,True,2,0.761,2025-11-09,2025-11-15 00:39:42
R00022872,2026-02-26 02:28:27,C109258,P106800,4,Good quality,True,2,0.555,2026-02-26,2026-03-02 02:28:27
R00022873,2026-02-21 18:50:00,C113882,P110511,5,Average item,True,4,0.998,2026-02-21,2026-02-26 18:50:00
R00022874,2026-01-26 22:16:46,C104743,P108958,5,Great value,True,3,-0.013,2026-01-26,2026-01-29 22:16:46
R00022875,2025-11-01 16:07:42,C120637,P101157,5,Would buy again,True,3,1.0,2025-11-01,2025-11-07 16:07:42
R00022876,2025-10-24 01:00:21,C104319,P105327,5,Good quality,True,1,0.736,2025-10-24,2025-10-25 01:00:21
R00022877,2026-02-20 01:46:34,C116909,P100582,5,Would buy again,True,1,0.355,2026-02-20,2026-02-25 01:46:34
R00022878,2026-01-06 18:12:43,C103196,P103800,4,Would buy again,True,3,0.006,2026-01-06,2026-01-09 18:12:43
R00022879,2025-11-24 00:14:23,C100611,P102813,5,Great value,True,3,0.192,2025-11-24,2025-11-27 00:14:23
R00022880,2026-01-22 01:51:30,C114787,P100343,4,Average item,True,2,1.0,2026-01-22,2026-01-25 01:51:30
R00022881,2026-01-22 03:48:59,C103526,P108229,2,Needs improvement,True,5,0.521,2026-01-22,2026-01-24 03:48:59
R00022882,2025-11-17 13:01:31,C124337,P107953,3,Would buy again,False,1,0.65,2025-11-17,2025-11-21 13:01:31
R00022883,2025-12-17 08:16:20,C111734,P103346,5,Not as expected,True,3,0.655,2025-12-17,2025-12-22 08:16:20
R00022884,2026-02-05 15:14:03,C105508,P101077,5,Good quality,False,3,0.558,2026-02-05,2026-02-07 15:14:03
R00022885,2025-12-23 01:17:53,C112634,P102857,4,Fast shipping,False,2,0.19,2025-12-23,2025-12-29 01:17:53
R00022886,2025-11-09 18:21:45,C122849,P107919,4,Great value,True,0,0.336,2025-11-09,2025-11-15 18:21:45
R00022887,2025-12-19 10:15:27,C107698,P111085,3,Excellent,True,4,-0.028,2025-12-19,2025-12-23 10:15:27
R00022888,2026-03-07 07:10:18,C116350,P100464,4,Average item,True,1,0.572,2026-03-07,2026-03-11 07:10:18
R00022889,2025-11-05 16:58:02,C113888,P101298,3,Would buy again,True,2,0.264,2025-11-05,2025-11-09 16:58:02
R00022890,2025-10-13 00:28:53,C112818,P108034,5,Average item,True,3,0.483,2025-10-13,2025-10-17 00:28:53
R00022891,2026-03-14 05:18:18,C100101,P102303,3,Needs improvement,True,7,0.344,2026-03-14,2026-03-17 05:18:18
R00022892,2025-10-28 01:09:57,C101934,P101380,1,Good quality,True,1,0.191,2025-10-28,2025-10-30 01:09:57
R00022893,2025-11-15 08:38:58,C101955,P105855,4,Excellent,True,4,0.242,2025-11-15,2025-11-20 08:38:58
R00022894,2025-10-26 14:12:42,C117590,P111503,5,Would buy again,False,1,0.324,2025-10-26,2025-10-27 14:12:42
R00022895,2025-10-05 18:13:31,C114016,P103293,5,Excellent,True,1,0.595,2025-10-05,2025-10-10 18:13:31
R00022896,2025-11-03 13:25:57,C117973,P107547,5,Excellent,True,1,0.888,2025-11-03,2025-11-04 13:25:57
R00022897,2025-11-27 17:41:57,C119495,P100983,4,Excellent,True,2,0.132,2025-11-27,2025-12-03 17:41:57
R00022898,2025-12-30 02:10:33,C110345,P108926,3,Would buy again,True,0,0.259,2025-12-30,2026-01-03 02:10:33
R00022899,2026-02-11 07:18:38,C108287,P110247,2,Not as expected,True,2,0.912,2026-02-11,2026-02-12 07:18:38
R00022900,2025-12-01 03:57:06,C102182,P104792,5,Fast shipping,False,3,0.679,2025-12-01,2025-12-05 03:57:06
R00022901,2026-02-17 22:27:41,C124071,P101871,4,Not as expected,True,3,0.491,2026-02-17,2026-02-21 22:27:41
R00022902,2026-02-19 21:51:56,C123309,P106609,4,Great value,True,4,0.029,2026-02-19,2026-02-20 21:51:56
R00022903,2025-11-21 07:59:53,C120702,P104771,3,Good quality,True,2,-0.162,2025-11-21,2025-11-23 07:59:53
R00022904,2025-10-21 08:35:12,C119567,P102878,3,Needs improvement,False,1,0.513,2025-10-21,2025-10-26 08:35:12
R00022905,2025-10-18 15:45:04,C107993,P111221,5,Excellent,True,4,0.725,2025-10-18,2025-10-23 15:45:04
R00022906,2025-11-06 08:07:47,C102220,P104499,1,Fast shipping,True,2,-0.059,2025-11-06,2025-11-07 08:07:47
R00022907,2025-10-01 19:18:22,C109137,P108874,4,Excellent,True,3,0.768,2025-10-01,2025-10-04 19:18:22
R00022908,2026-02-09 14:42:05,C105031,P111807,4,Needs improvement,True,1,0.568,2026-02-09,2026-02-10 14:42:05
R00022909,2025-12-31 22:15:26,C107681,P108405,5,Excellent,True,1,0.807,2025-12-31,2026-01-03 22:15:26
R00022910,2025-10-10 14:52:18,C114707,P109201,3,Average item,True,3,0.772,2025-10-10,2025-10-14 14:52:18
R00022911,2026-03-16 04:49:18,C123080,P104488,4,Good quality,True,2,0.616,2026-03-16,2026-03-17 04:49:18
R00022912,2026-01-31 07:39:45,C106640,P108877,4,Needs improvement,True,5,-0.16,2026-01-31,2026-02-06 07:39:45
R00022913,2025-11-30 20:31:24,C116068,P105357,5,Fast shipping,True,1,0.305,2025-11-30,2025-12-03 20:31:24
R00022914,2025-11-22 20:26:38,C123091,P103574,2,Fast shipping,True,7,0.277,2025-11-22,2025-11-27 20:26:38
R00022915,2025-12-31 10:35:48,C107970,P108893,4,Would buy again,True,2,-0.094,2025-12-31,2026-01-03 10:35:48
R00022916,2025-11-12 13:47:26,C108881,P110891,4,Excellent,False,2,1.0,2025-11-12,2025-11-15 13:47:26
R00022917,2026-01-22 14:34:43,C123370,P104471,4,Great value,True,1,0.994,2026-01-22,2026-01-28 14:34:43
R00022918,2026-03-01 17:16:23,C104841,P100581,3,Good quality,True,3,0.509,2026-03-01,2026-03-05 17:16:23
R00022919,2025-11-12 10:32:20,C109635,P104863,5,Good quality,True,2,0.809,2025-11-12,2025-11-18 10:32:20
R00022920,2026-02-26 02:48:12,C111320,P109617,3,Not as expected,True,1,0.484,2026-02-26,2026-03-03 02:48:12
R00022921,2025-11-11 04:11:40,C118988,P109408,4,Fast shipping,True,2,0.65,2025-11-11,2025-11-15 04:11:40
R00022922,2025-10-14 07:41:41,C114249,P100302,3,Fast shipping,True,1,0.602,2025-10-14,2025-10-20 07:41:41
R00022923,2025-10-30 18:38:28,C119588,P103929,5,Not as expected,True,3,0.467,2025-10-30,2025-10-31 18:38:28
R00022924,2025-10-31 16:11:56,C102487,P106733,1,Average item,True,2,0.616,2025-10-31,2025-11-06 16:11:56
R00022925,2026-03-12 00:40:37,C100273,P102602,5,Fast shipping,True,1,0.435,2026-03-12,2026-03-18 00:40:37
R00022926,2025-11-28 03:01:38,C101623,P107312,4,Average item,True,3,0.417,2025-11-28,2025-12-03 03:01:38
R00022927,2026-02-28 19:52:28,C102396,P105819,4,Average item,False,3,0.844,2026-02-28,2026-03-06 19:52:28
R00022928,2025-12-16 17:06:39,C110432,P102637,2,Needs improvement,True,2,0.558,2025-12-16,2025-12-21 17:06:39
R00022929,2026-01-12 09:11:28,C116289,P111161,4,Good quality,True,4,0.747,2026-01-12,2026-01-13 09:11:28
R00022930,2025-11-25 03:18:38,C124452,P100059,4,Great value,True,1,0.725,2025-11-25,2025-11-26 03:18:38
R00022931,2025-10-05 00:09:42,C101288,P108997,2,Would buy again,True,2,0.054,2025-10-05,2025-10-09 00:09:42
R00022932,2025-11-03 03:12:06,C106647,P102611,5,Would buy again,True,2,0.325,2025-11-03,2025-11-05 03:12:06
R00022933,2025-12-12 13:47:06,C119645,P109588,5,Not as expected,False,3,1.0,2025-12-12,2025-12-17 13:47:06
R00022934,2025-11-16 04:24:57,C122834,P101939,5,Good quality,True,2,0.487,2025-11-16,2025-11-18 04:24:57
R00022935,2026-03-13 01:57:12,C115045,P105658,4,Good quality,True,2,0.537,2026-03-13,2026-03-17 01:57:12
R00022936,2026-03-27 14:44:10,C117209,P107863,5,Good quality,True,3,0.305,2026-03-27,2026-03-30 14:44:10
R00022937,2025-10-02 10:33:31,C117080,P107878,5,Average item,True,5,0.108,2025-10-02,2025-10-08 10:33:31
R00022938,2026-01-08 02:17:24,C117690,P103487,1,Would buy again,True,4,0.817,2026-01-08,2026-01-09 02:17:24
R00022939,2025-12-17 04:44:18,C109021,P100107,4,Great value,True,1,0.452,2025-12-17,2025-12-18 04:44:18
R00022940,2025-10-25 04:20:45,C121235,P111083,4,Fast shipping,True,2,0.577,2025-10-25,2025-10-30 04:20:45
R00022941,2025-10-24 16:25:29,C104712,P109295,5,Would buy again,False,4,0.511,2025-10-24,2025-10-29 16:25:29
R00022942,2026-03-02 02:26:57,C103239,P100855,5,Good quality,True,2,0.391,2026-03-02,2026-03-04 02:26:57
R00022943,2026-01-01 01:14:10,C116139,P106873,5,Not as expected,True,2,0.124,2026-01-01,2026-01-03 01:14:10
R00022944,2026-01-13 20:34:38,C115995,P108028,4,Good quality,True,3,0.193,2026-01-13,2026-01-16 20:34:38
R00022945,2026-01-03 17:47:18,C106123,P101102,4,Needs improvement,True,3,0.308,2026-01-03,2026-01-08 17:47:18
R00022946,2026-01-13 02:50:38,C119303,P100384,4,Excellent,True,1,0.506,2026-01-13,2026-01-17 02:50:38
R00022947,2026-03-22 01:06:44,C114831,P106149,4,Not as expected,True,3,0.327,2026-03-22,2026-03-26 01:06:44
R00022948,2026-03-06 12:48:20,C122097,P110507,4,Would buy again,True,3,0.164,2026-03-06,2026-03-11 12:48:20
R00022949,2026-01-26 13:25:53,C121686,P106056,5,Average item,True,1,0.836,2026-01-26,2026-01-29 13:25:53
R00022950,2026-03-07 01:45:01,C119465,P110598,1,Good quality,True,2,0.565,2026-03-07,2026-03-13 01:45:01
R00022951,2025-12-24 11:48:05,C108806,P110583,4,Average item,False,4,0.192,2025-12-24,2025-12-30 11:48:05
R00022952,2025-12-14 09:30:21,C122232,P101507,4,Needs improvement,True,2,0.624,2025-12-14,2025-12-18 09:30:21
R00022953,2026-03-12 07:52:11,C100615,P100005,4,Excellent,True,1,0.649,2026-03-12,2026-03-18 07:52:11
R00022954,2026-03-31 03:21:40,C106060,P108626,5,Would buy again,True,6,0.563,2026-03-31,2026-04-05 03:21:40
R00022955,2026-03-01 04:57:55,C111120,P109421,5,Average item,True,1,0.995,2026-03-01,2026-03-04 04:57:55
R00022956,2025-11-26 05:27:09,C114583,P106269,4,Good quality,True,2,0.969,2025-11-26,2025-11-27 05:27:09
R00022957,2025-10-23 14:32:30,C117785,P103376,3,Average item,True,3,-0.113,2025-10-23,2025-10-26 14:32:30
R00022958,2026-03-18 14:46:41,C101326,P107062,5,Good quality,True,2,0.895,2026-03-18,2026-03-23 14:46:41
R00022959,2026-02-04 17:06:44,C122936,P101689,2,Would buy again,True,1,0.68,2026-02-04,2026-02-05 17:06:44
R00022960,2026-03-31 00:22:45,C114516,P111469,5,Fast shipping,True,4,0.76,2026-03-31,2026-04-01 00:22:45
R00022961,2026-03-13 21:08:31,C115438,P105498,5,Not as expected,True,3,0.637,2026-03-13,2026-03-15 21:08:31
R00022962,2025-11-06 13:53:10,C116589,P107741,5,Average item,True,1,0.247,2025-11-06,2025-11-11 13:53:10
R00022963,2025-11-30 13:18:27,C111384,P106925,4,Good quality,True,3,0.051,2025-11-30,2025-12-05 13:18:27
R00022964,2025-12-18 02:46:27,C113696,P101726,1,Excellent,True,2,0.342,2025-12-18,2025-12-21 02:46:27
R00022965,2025-12-12 11:52:33,C123733,P110968,5,Not as expected,True,2,0.463,2025-12-12,2025-12-15 11:52:33
R00022966,2025-10-13 18:01:02,C120971,P101684,1,Needs improvement,True,3,0.551,2025-10-13,2025-10-17 18:01:02
R00022967,2026-01-10 07:15:02,C106166,P101300,4,Average item,True,2,0.479,2026-01-10,2026-01-12 07:15:02
R00022968,2026-01-12 11:18:25,C103712,P106432,3,Fast shipping,False,1,0.412,2026-01-12,2026-01-15 11:18:25
R00022969,2025-12-04 02:56:01,C110280,P111190,3,Needs improvement,True,3,0.392,2025-12-04,2025-12-05 02:56:01
R00022970,2026-01-26 10:24:16,C105816,P106800,3,Would buy again,False,3,0.619,2026-01-26,2026-01-27 10:24:16
R00022971,2025-11-11 12:48:21,C100344,P103981,5,Needs improvement,True,4,0.052,2025-11-11,2025-11-13 12:48:21
R00022972,2026-01-26 07:37:47,C101848,P100457,4,Good quality,False,2,-0.037,2026-01-26,2026-01-29 07:37:47
R00022973,2026-02-15 12:01:12,C123064,P104636,4,Good quality,True,2,0.51,2026-02-15,2026-02-17 12:01:12
R00022974,2025-11-25 02:41:45,C101965,P104277,5,Average item,True,1,0.769,2025-11-25,2025-11-27 02:41:45
R00022975,2025-11-29 17:09:56,C124261,P110347,4,Fast shipping,True,3,0.709,2025-11-29,2025-12-03 17:09:56
R00022976,2025-11-19 14:09:21,C103664,P109386,4,Would buy again,False,5,0.732,2025-11-19,2025-11-20 14:09:21
R00022977,2025-11-23 18:06:12,C124454,P106111,4,Not as expected,True,2,0.592,2025-11-23,2025-11-26 18:06:12
R00022978,2026-03-14 13:11:06,C114859,P111467,4,Fast shipping,True,4,0.983,2026-03-14,2026-03-19 13:11:06
R00022979,2025-10-30 14:07:33,C119241,P103568,5,Great value,True,2,0.188,2025-10-30,2025-11-05 14:07:33
R00022980,2025-12-16 13:06:56,C120645,P109319,5,Great value,True,2,0.779,2025-12-16,2025-12-21 13:06:56
R00022981,2025-12-20 01:18:54,C118186,P101765,4,Needs improvement,False,0,0.419,2025-12-20,2025-12-23 01:18:54
R00022982,2025-12-01 17:07:22,C113859,P106647,4,Great value,True,0,0.515,2025-12-01,2025-12-03 17:07:22
R00022983,2025-11-15 16:55:58,C104204,P110922,3,Fast shipping,True,5,0.541,2025-11-15,2025-11-16 16:55:58
R00022984,2025-11-10 14:42:41,C114212,P102418,4,Good quality,True,7,0.772,2025-11-10,2025-11-16 14:42:41
R00022985,2025-10-19 07:58:17,C119658,P109830,2,Needs improvement,True,1,0.618,2025-10-19,2025-10-20 07:58:17
R00022986,2026-03-05 20:37:33,C120839,P109726,4,Great value,True,2,1.0,2026-03-05,2026-03-09 20:37:33
R00022987,2025-12-23 03:03:41,C112672,P104062,5,Great value,True,2,0.446,2025-12-23,2025-12-24 03:03:41
R00022988,2026-03-16 14:25:04,C108169,P110874,4,Average item,True,5,0.464,2026-03-16,2026-03-17 14:25:04
R00022989,2026-02-02 07:56:21,C109012,P105894,3,Would buy again,True,0,0.33,2026-02-02,2026-02-08 07:56:21
R00022990,2026-01-20 21:11:40,C123355,P100912,4,Not as expected,True,2,0.316,2026-01-20,2026-01-23 21:11:40
R00022991,2026-01-04 08:44:28,C111224,P102507,3,Not as expected,True,6,0.492,2026-01-04,2026-01-09 08:44:28
R00022992,2026-03-22 07:35:53,C111777,P108952,4,Excellent,True,3,0.346,2026-03-22,2026-03-27 07:35:53
R00022993,2026-01-27 09:38:13,C101682,P107930,5,Fast shipping,True,2,0.36,2026-01-27,2026-01-31 09:38:13
R00022994,2026-02-07 22:54:40,C121508,P109972,5,Excellent,True,0,1.0,2026-02-07,2026-02-11 22:54:40
R00022995,2025-12-20 15:52:46,C102845,P106349,4,Good quality,True,2,1.0,2025-12-20,2025-12-24 15:52:46
R00022996,2026-01-30 11:13:46,C108619,P101372,4,Not as expected,True,1,0.327,2026-01-30,2026-01-31 11:13:46
R00022997,2026-01-11 22:06:02,C122398,P102536,3,Fast shipping,False,2,-0.343,2026-01-11,2026-01-13 22:06:02
R00022998,2026-02-14 06:48:34,C108295,P104610,3,Average item,False,1,0.185,2026-02-14,2026-02-20 06:48:34
R00022999,2026-01-16 02:05:53,C112406,P105130,1,Needs improvement,True,1,0.584,2026-01-16,2026-01-21 02:05:53
R00023000,2025-10-17 15:15:06,C111870,P111796,4,Needs improvement,False,6,0.521,2025-10-17,2025-10-22 15:15:06
R00023001,2026-03-29 07:11:35,C118268,P102655,5,Average item,True,1,0.403,2026-03-29,2026-04-01 07:11:35
R00023002,2025-12-12 17:21:18,C111004,P107282,4,Needs improvement,True,2,0.508,2025-12-12,2025-12-16 17:21:18
R00023003,2026-01-16 12:20:51,C111248,P105577,3,Average item,True,7,0.284,2026-01-16,2026-01-22 12:20:51
R00023004,2026-01-02 23:44:15,C122508,P100119,4,Good quality,True,4,0.995,2026-01-02,2026-01-08 23:44:15
R00023005,2025-10-14 12:53:43,C104508,P111165,5,Excellent,True,4,0.942,2025-10-14,2025-10-17 12:53:43
R00023006,2025-10-28 00:48:08,C113371,P110248,4,Not as expected,True,4,0.334,2025-10-28,2025-10-30 00:48:08
R00023007,2026-03-05 09:16:58,C114186,P109275,3,Not as expected,True,2,0.314,2026-03-05,2026-03-08 09:16:58
