order_id,event_time,arrival_time,customer_id,product_id,quantity,unit_price,discount_amount,shipping_fee,payment_status,shipping_status,warehouse_id,delivery_partner,late_arrival_flag,source_system,total_amount
O00027228,2025-10-25 04:41:03,2025-10-25 06:19:50,C116820,P108611,1,10.08,1.01,5.99,paid,delivered,WH-LA-02,DHL,False,shipping_partner,15.06
O00027229,2025-11-05 18:38:22,2025-11-07 01:10:57,C112218,P102929,1,31.57,0.0,0.0,paid,delivered,WH-NA-02,UPS,True,order_service,31.57
O00027230,2025-12-01 15:28:06,2025-12-01 16:27:52,C105519,P110620,1,18.98,0.0,0.0,paid,delivered,WH-NA-03,FedEx,False,order_service,18.98
O00027231,2026-02-04 19:11:34,2026-02-05 11:08:06,C107064,P103612,2,10.53,1.05,9.99,paid,delivered,WH-ME-02,Local Partner,True,payment_gateway,30.0
O00027232,2025-11-17 10:40:49,2025-11-17 12:10:20,C113532,P111148,1,6.23,0.31,9.99,paid,delivered,WH-NA-03,Amazon Logistics,False,payment_gateway,15.91
O00027233,2026-02-11 06:27:49,2026-02-11 19:22:22,C117665,P102348,4,45.7,0.0,5.99,paid,delivered,WH-ME-01,UPS,True,payment_gateway,188.79
O00027234,2025-12-27 16:43:51,2025-12-27 18:31:41,C116217,P108275,2,7.5,0.0,5.99,paid,delivered,WH-AP-03,UPS,False,payment_gateway,20.99
O00027235,2026-01-02 21:13:48,2026-01-04 19:42:12,C119458,P107259,1,15.81,0.79,0.0,paid,delivered,WH-NA-04,UPS,True,order_service,15.02
O00027236,2025-12-17 18:58:46,2025-12-17 19:01:49,C120453,P111117,3,35.33,0.0,5.99,paid,delivered,WH-AP-02,Amazon Logistics,False,order_service,111.98
O00027237,2025-12-16 13:10:21,2025-12-16 14:39:29,C107850,P102423,1,23.22,0.0,0.0,paid,in_transit,WH-LA-01,Amazon Logistics,False,shipping_partner,23.22
O00027238,2026-01-15 17:34:18,2026-01-15 18:27:57,C107630,P102866,3,29.04,13.07,3.99,paid,delivered,WH-LA-03,UPS,False,order_service,78.04
O00027239,2026-03-27 03:28:44,2026-03-27 03:29:41,C100237,P105075,1,35.04,0.0,0.0,paid,delivered,WH-LA-02,FedEx,False,payment_gateway,35.04
O00027240,2026-01-04 06:07:37,2026-01-04 07:59:29,C118839,P111957,1,28.09,0.0,3.99,paid,delivered,WH-EU-02,Local Partner,False,payment_gateway,32.08
O00027241,2025-12-02 12:22:01,2025-12-02 13:58:34,C120186,P107547,4,11.0,0.0,9.99,paid,in_transit,WH-LA-03,DHL,False,payment_gateway,53.99
O00027242,2026-03-15 18:53:32,2026-03-15 19:03:41,C115657,P100307,1,22.18,0.0,3.99,paid,returned,WH-AP-04,DHL,False,shipping_partner,26.17
O00027243,2025-10-30 05:16:45,2025-10-30 06:29:04,C109224,P105214,1,11.19,0.0,3.99,paid,delivered,WH-NA-02,DHL,False,order_service,15.18
O00027244,2025-11-18 03:01:08,2025-11-18 03:14:58,C103663,P101730,1,19.37,2.9,0.0,paid,delivered,WH-LA-04,DHL,False,payment_gateway,16.47
O00027245,2025-10-27 19:55:18,2025-10-27 20:28:33,C117469,P108039,1,14.81,2.22,3.99,paid,delivered,WH-NA-03,Amazon Logistics,False,order_service,16.58
O00027246,2025-10-21 23:22:51,2025-10-22 00:26:00,C115323,P104724,1,63.18,0.0,0.0,paid,delivered,WH-NA-04,Amazon Logistics,False,shipping_partner,63.18
O00027247,2025-12-23 15:56:33,2025-12-23 17:45:38,C104532,P104289,1,85.67,0.0,9.99,paid,delivered,WH-EU-01,UPS,False,shipping_partner,95.66
O00027248,2025-11-09 14:06:27,2025-11-09 14:35:09,C122013,P104654,1,10.86,0.0,0.0,refunded,delivered,WH-ME-01,DHL,False,shipping_partner,10.86
O00027249,2025-11-10 20:28:09,2025-11-10 21:58:13,C116160,P105097,1,50.45,5.05,3.99,pending,delivered,WH-AP-03,Amazon Logistics,False,order_service,49.39
O00027250,2026-03-20 05:47:20,2026-03-20 05:51:31,C123444,P109265,1,16.82,0.0,0.0,paid,delivered,WH-AP-01,DHL,False,order_service,16.82
O00027251,2026-01-16 14:52:04,2026-01-16 15:09:47,C118696,P109950,1,48.02,0.0,0.0,paid,delivered,WH-LA-02,FedEx,False,order_service,48.02
O00027252,2026-02-04 17:12:24,2026-02-04 17:44:25,C111470,P111333,1,41.04,0.0,5.99,failed,delivered,WH-LA-04,Amazon Logistics,False,payment_gateway,47.03
O00027253,2025-12-15 15:36:41,2025-12-15 16:45:04,C100848,P109053,3,41.82,6.27,0.0,paid,delivered,WH-LA-04,UPS,False,order_service,119.19
O00027254,2025-10-06 16:24:30,2025-10-06 17:33:31,C118926,P107172,3,15.87,7.14,0.0,failed,delivered,WH-ME-02,Amazon Logistics,False,order_service,40.47
O00027255,2025-12-08 19:02:43,2025-12-08 20:13:00,C104428,P104660,4,39.16,0.0,0.0,paid,delivered,WH-NA-03,FedEx,False,payment_gateway,156.64
O00027256,2025-12-17 16:33:28,2025-12-17 17:01:44,C104329,P106728,1,7.84,0.78,3.99,paid,delivered,WH-AP-03,DHL,False,shipping_partner,11.05
O00027257,2026-01-11 15:12:39,2026-01-12 05:42:23,C114277,P107719,1,21.64,1.08,9.99,paid,delivered,WH-LA-02,Amazon Logistics,True,shipping_partner,30.55
O00027258,2026-02-25 03:47:40,2026-02-25 05:37:45,C104456,P104947,1,22.08,2.21,3.99,paid,delayed,WH-NA-03,Amazon Logistics,False,shipping_partner,23.86
O00027259,2026-01-13 09:39:47,2026-01-14 19:25:40,C111935,P100757,1,16.17,0.0,5.99,paid,delivered,WH-AP-04,Local Partner,True,payment_gateway,22.16
O00027260,2026-01-24 00:08:14,2026-01-24 01:53:21,C115762,P104720,1,58.52,0.0,0.0,paid,in_transit,WH-ME-01,FedEx,False,order_service,58.52
O00027261,2026-03-28 00:48:15,2026-03-28 01:16:28,C100918,P100599,1,81.38,8.14,5.99,paid,delivered,WH-AP-02,FedEx,False,payment_gateway,79.23
O00027262,2026-02-12 14:21:58,2026-02-14 10:31:43,C106957,P101596,1,8.79,0.88,0.0,paid,delivered,WH-LA-03,UPS,True,payment_gateway,7.91
O00027263,2026-02-11 03:20:33,2026-02-12 13:16:25,C120877,P104140,1,5.7,0.86,0.0,pending,cancelled,WH-AP-02,UPS,True,order_service,4.84
O00027264,2025-12-15 23:55:24,2025-12-16 01:54:52,C123748,P101173,1,15.05,0.75,0.0,failed,in_transit,WH-EU-02,DHL,False,order_service,14.3
O00027265,2025-10-27 18:18:12,2025-10-27 19:47:15,C115843,P101940,3,22.25,0.0,0.0,paid,cancelled,WH-EU-04,DHL,False,shipping_partner,66.75
O00027266,2025-12-01 23:32:12,2025-12-02 00:24:00,C110687,P100297,1,33.51,1.68,3.99,refunded,delayed,WH-AP-02,Local Partner,False,shipping_partner,35.82
O00027267,2025-12-12 13:31:12,2025-12-13 05:40:09,C114074,P100586,3,42.63,0.0,3.99,paid,delivered,WH-EU-04,UPS,True,payment_gateway,131.88
O00027268,2026-03-02 08:46:01,2026-03-04 04:31:22,C121932,P102231,2,9.23,0.92,0.0,paid,delivered,WH-AP-02,DHL,True,shipping_partner,17.54
O00027269,2026-02-07 01:10:22,2026-02-07 20:52:18,C101433,P106245,2,29.31,0.0,0.0,paid,in_transit,WH-ME-02,DHL,True,shipping_partner,58.62
O00027270,2026-03-08 10:38:19,2026-03-09 03:15:28,C101977,P111581,2,35.89,0.0,3.99,paid,in_transit,WH-NA-04,FedEx,True,payment_gateway,75.77
O00027271,2026-03-11 23:04:47,2026-03-12 00:44:59,C112757,P108032,1,30.73,3.07,3.99,paid,delivered,WH-NA-02,Local Partner,False,shipping_partner,31.65
O00027272,2026-01-02 23:04:39,2026-01-02 23:11:57,C102790,P107854,4,35.74,0.0,0.0,paid,delivered,WH-AP-02,Local Partner,False,payment_gateway,142.96
O00027273,2025-12-06 03:55:09,2025-12-06 05:17:38,C103889,P111159,1,49.78,0.0,0.0,paid,in_transit,WH-LA-04,Amazon Logistics,False,shipping_partner,49.78
O00027274,2026-02-02 20:48:12,2026-02-02 21:51:40,C102092,P104773,1,30.16,0.0,0.0,paid,delivered,WH-AP-04,Amazon Logistics,False,order_service,30.16
O00027275,2026-03-05 09:55:58,2026-03-05 11:24:37,C115329,P108611,2,10.08,0.0,5.99,paid,delivered,WH-EU-02,DHL,False,order_service,26.15
O00027276,2026-03-10 06:47:27,2026-03-10 07:24:46,C117552,P108285,1,9.66,0.48,5.99,paid,delivered,WH-ME-04,UPS,False,payment_gateway,15.17
O00027277,2026-01-18 14:06:24,2026-01-19 18:54:23,C122862,P105980,1,60.57,0.0,3.99,paid,returned,WH-EU-03,UPS,True,order_service,64.56
O00027278,2026-01-12 09:02:33,2026-01-12 09:09:29,C100247,P103650,1,29.07,4.36,0.0,paid,delivered,WH-AP-02,UPS,False,shipping_partner,24.71
O00027279,2026-02-15 21:56:53,2026-02-17 12:56:32,C119596,P108522,1,47.0,4.7,0.0,paid,delayed,WH-LA-02,DHL,True,shipping_partner,42.3
O00027280,2025-11-30 11:12:03,2025-11-30 13:08:22,C117225,P107140,3,80.53,12.08,5.99,paid,delivered,WH-EU-02,DHL,False,order_service,235.5
O00027281,2025-10-25 21:56:32,2025-10-25 22:34:11,C120979,P109469,3,56.82,17.05,0.0,paid,delivered,WH-EU-02,Local Partner,False,order_service,153.41
O00027282,2026-01-07 10:39:59,2026-01-07 21:09:02,C112820,P107138,1,11.45,0.0,0.0,paid,delivered,WH-AP-03,DHL,True,order_service,11.45
O00027283,2025-10-08 05:39:16,2025-10-08 07:11:19,C101779,P109760,1,18.14,0.0,3.99,paid,delayed,WH-EU-04,Amazon Logistics,False,order_service,22.13
O00027284,2026-01-10 13:56:36,2026-01-10 15:48:49,C107396,P105772,1,27.98,4.2,0.0,paid,delivered,WH-NA-03,DHL,False,shipping_partner,23.78
O00027285,2025-10-30 01:23:37,2025-10-31 15:30:31,C100991,P101026,1,104.38,5.22,0.0,paid,in_transit,WH-EU-04,UPS,True,shipping_partner,99.16
O00027286,2026-01-12 21:04:20,2026-01-12 22:26:13,C112687,P100487,2,17.59,0.0,0.0,paid,in_transit,WH-NA-03,Amazon Logistics,False,shipping_partner,35.18
O00027287,2025-11-23 09:07:26,2025-11-23 09:23:26,C114101,P103783,1,31.14,0.0,0.0,paid,cancelled,WH-EU-04,UPS,False,shipping_partner,31.14
O00027288,2025-12-06 05:14:21,2025-12-06 07:05:44,C108494,P109775,1,29.0,0.0,0.0,paid,delivered,WH-LA-03,DHL,False,payment_gateway,29.0
O00027289,2025-11-25 10:54:59,2025-11-25 11:21:26,C118387,P107824,1,6.15,0.31,5.99,paid,delivered,WH-EU-03,Amazon Logistics,False,order_service,11.83
O00027290,2025-10-28 11:35:26,2025-10-29 16:06:44,C114905,P105864,1,37.94,7.59,5.99,paid,delivered,WH-EU-01,FedEx,True,shipping_partner,36.34
O00027291,2025-12-11 07:54:06,2025-12-11 09:08:45,C114752,P107463,1,7.39,0.0,5.99,paid,delivered,WH-EU-01,Local Partner,False,order_service,13.38
O00027292,2026-02-22 03:37:41,2026-02-24 03:36:50,C116430,P111586,1,49.8,4.98,0.0,paid,delivered,WH-EU-02,Amazon Logistics,True,order_service,44.82
O00027293,2026-02-01 23:39:25,2026-02-01 23:43:00,C117862,P102660,1,27.25,5.45,0.0,failed,delivered,WH-EU-03,Amazon Logistics,False,shipping_partner,21.8
O00027294,2025-12-11 20:41:43,2025-12-11 20:48:01,C115500,P109374,1,30.37,0.0,0.0,paid,delivered,WH-LA-02,UPS,False,payment_gateway,30.37
O00027295,2025-11-11 10:07:57,2025-11-11 10:44:49,C123728,P104818,1,41.84,0.0,0.0,paid,delivered,WH-AP-04,Amazon Logistics,False,shipping_partner,41.84
O00027296,2026-02-03 10:35:43,2026-02-03 11:16:19,C117928,P107589,1,12.25,0.0,5.99,paid,delayed,WH-LA-04,Local Partner,False,order_service,18.24
O00027297,2025-10-30 19:30:20,2025-10-31 01:31:37,C119675,P107317,3,17.96,0.0,5.99,paid,delivered,WH-ME-04,DHL,True,order_service,59.87
O00027298,2025-12-28 10:27:02,2025-12-30 05:31:45,C114746,P110299,1,294.3,44.15,0.0,paid,delivered,WH-NA-03,FedEx,True,order_service,250.15
O00027299,2026-03-19 16:23:15,2026-03-20 07:45:53,C107764,P100550,3,40.48,0.0,0.0,paid,delivered,WH-ME-02,UPS,True,payment_gateway,121.44
O00027300,2025-10-23 11:37:45,2025-10-25 04:09:26,C117698,P108644,2,6.98,0.7,0.0,paid,delivered,WH-EU-01,DHL,True,shipping_partner,13.26
O00027301,2026-03-01 06:11:34,2026-03-01 07:55:21,C117632,P105442,4,47.58,38.06,5.99,pending,delivered,WH-LA-01,DHL,False,payment_gateway,158.25
O00027302,2026-02-13 22:12:41,2026-02-13 22:27:10,C118864,P108855,1,96.36,0.0,3.99,paid,returned,WH-LA-04,UPS,False,order_service,100.35
O00027303,2026-01-09 00:35:16,2026-01-09 22:41:23,C124041,P100723,1,3.66,0.0,3.99,paid,in_transit,WH-EU-04,Local Partner,True,order_service,7.65
O00027304,2025-12-18 21:39:14,2025-12-18 22:35:13,C118357,P104697,2,11.59,0.0,5.99,paid,delivered,WH-NA-02,Amazon Logistics,False,shipping_partner,29.17
O00027305,2026-02-24 13:44:03,2026-02-24 14:15:31,C118553,P105116,1,33.26,4.99,3.99,failed,in_transit,WH-ME-03,DHL,False,payment_gateway,32.26
O00027306,2026-02-23 14:25:08,2026-02-23 16:00:46,C116810,P107674,1,7.5,0.0,0.0,paid,delivered,WH-NA-04,Amazon Logistics,False,order_service,7.5
O00027307,2025-12-09 00:53:06,2025-12-09 08:50:01,C100146,P104954,1,12.73,0.64,9.99,paid,cancelled,WH-ME-01,Local Partner,True,payment_gateway,22.08
O00027308,2025-11-01 20:47:30,2025-11-01 21:37:50,C103616,P106256,1,27.6,0.0,0.0,paid,delivered,WH-AP-01,Local Partner,False,shipping_partner,27.6
O00027309,2026-02-15 20:41:28,2026-02-15 20:47:01,C115532,P105622,1,35.79,1.79,0.0,paid,cancelled,WH-LA-02,Amazon Logistics,False,shipping_partner,34.0
O00027310,2026-01-07 07:56:30,2026-01-07 08:51:25,C104093,P102609,1,64.21,12.84,0.0,paid,delivered,WH-LA-04,FedEx,False,order_service,51.37
O00027311,2025-12-14 15:13:18,2025-12-15 11:07:37,C121287,P100418,1,16.27,0.0,5.99,paid,delivered,WH-AP-01,DHL,True,order_service,22.26
O00027312,2025-12-31 17:32:27,2025-12-31 18:22:31,C124587,P110679,1,54.31,8.15,3.99,paid,delivered,WH-ME-01,DHL,False,shipping_partner,50.15
O00027313,2025-11-16 14:57:39,2025-11-16 15:01:28,C120725,P103450,2,62.7,6.27,5.99,paid,in_transit,WH-NA-03,UPS,False,payment_gateway,125.12
O00027314,2026-03-07 07:19:29,2026-03-09 06:45:09,C104931,P102501,1,36.65,0.0,3.99,paid,delivered,WH-AP-02,FedEx,True,payment_gateway,40.64
O00027315,2026-03-02 06:31:08,2026-03-02 08:23:15,C109368,P103150,3,16.02,0.0,5.99,paid,delivered,WH-NA-04,Local Partner,False,order_service,54.05
O00027316,2025-11-02 03:04:59,2025-11-02 03:23:54,C115616,P100327,1,21.56,1.08,0.0,paid,in_transit,WH-LA-01,UPS,False,order_service,20.48
O00027317,2025-10-06 21:30:58,2025-10-08 17:04:20,C124587,P103557,4,43.58,0.0,9.99,paid,delivered,WH-EU-01,FedEx,True,shipping_partner,184.31
O00027318,2025-11-21 13:59:36,2025-11-21 14:40:34,C112702,P108342,1,10.84,0.0,3.99,paid,delivered,WH-ME-01,UPS,False,payment_gateway,14.83
O00027319,2026-01-03 06:35:14,2026-01-03 06:37:36,C121241,P111564,1,38.17,0.0,0.0,paid,delivered,WH-LA-03,Local Partner,False,order_service,38.17
O00027320,2026-02-27 10:26:37,2026-02-28 13:17:23,C105002,P101014,1,29.95,0.0,0.0,paid,delivered,WH-ME-01,Local Partner,True,order_service,29.95
O00027321,2025-11-20 20:23:33,2025-11-21 16:16:56,C101214,P109227,1,56.16,0.0,0.0,paid,cancelled,WH-EU-03,FedEx,True,order_service,56.16
O00027322,2025-10-29 17:44:46,2025-10-30 11:41:55,C111893,P100522,1,45.76,4.58,3.99,paid,delivered,WH-NA-04,FedEx,True,shipping_partner,45.17
O00027323,2025-10-20 11:01:05,2025-10-20 20:41:19,C111370,P110010,1,19.98,1.0,5.99,pending,cancelled,WH-LA-02,DHL,True,shipping_partner,24.97
O00027324,2025-11-05 15:14:35,2025-11-05 16:52:49,C123136,P105851,1,24.11,0.0,3.99,paid,delivered,WH-NA-01,FedEx,False,shipping_partner,28.1
O00027325,2025-10-16 20:39:01,2025-10-16 22:20:52,C119478,P107140,4,80.53,48.32,0.0,paid,delivered,WH-LA-01,UPS,False,shipping_partner,273.8
O00027326,2026-02-17 10:12:19,2026-02-17 10:36:47,C104834,P109300,1,8.48,0.0,0.0,failed,delivered,WH-AP-04,DHL,False,order_service,8.48
O00027327,2026-03-12 06:16:43,2026-03-12 16:05:59,C105316,P104976,1,8.13,0.41,0.0,paid,delivered,WH-ME-04,DHL,True,shipping_partner,7.72
O00027328,2025-12-06 12:33:55,2025-12-06 12:39:25,C111599,P111086,1,15.9,1.59,0.0,paid,delivered,WH-EU-02,Local Partner,False,payment_gateway,14.31
O00027329,2026-01-14 11:26:10,2026-01-14 11:36:44,C114245,P101890,1,24.92,0.0,3.99,paid,delivered,WH-LA-04,Local Partner,False,payment_gateway,28.91
O00027330,2026-01-25 18:58:50,2026-01-27 09:02:29,C118802,P100375,1,11.7,0.59,0.0,paid,delivered,WH-EU-03,Local Partner,True,order_service,11.11
O00027331,2025-12-03 09:33:05,2025-12-03 09:55:02,C110019,P102762,2,8.56,0.0,0.0,pending,delayed,WH-ME-03,Amazon Logistics,False,payment_gateway,17.12
O00027332,2025-11-11 17:04:15,2025-11-11 18:29:37,C101698,P110889,1,16.02,0.0,0.0,paid,delivered,WH-AP-01,Amazon Logistics,False,order_service,16.02
O00027333,2026-02-22 05:39:24,2026-02-22 07:21:49,C118984,P109223,1,30.11,0.0,3.99,paid,delivered,WH-LA-01,FedEx,False,shipping_partner,34.1
O00027334,2025-10-26 19:15:11,2025-10-26 20:16:20,C116379,P104926,3,24.32,0.0,0.0,failed,in_transit,WH-LA-02,DHL,False,payment_gateway,72.96
O00027335,2025-11-28 13:52:46,2025-11-28 14:18:23,C104906,P100312,1,13.09,1.96,0.0,paid,cancelled,WH-EU-01,Amazon Logistics,False,shipping_partner,11.13
O00027336,2025-10-23 08:46:11,2025-10-23 09:52:19,C114191,P108923,1,23.79,2.38,0.0,paid,delivered,WH-AP-04,Amazon Logistics,False,shipping_partner,21.41
O00027337,2026-02-16 20:51:10,2026-02-16 21:00:29,C111212,P107767,1,15.22,3.04,5.99,paid,delayed,WH-ME-01,Amazon Logistics,False,order_service,18.17
O00027338,2025-10-07 11:25:45,2025-10-09 06:15:37,C124862,P109577,1,11.36,0.57,5.99,refunded,delivered,WH-LA-01,FedEx,True,shipping_partner,16.78
O00027339,2025-11-02 16:46:15,2025-11-02 18:19:07,C116410,P104910,1,20.12,2.01,3.99,paid,delivered,WH-AP-04,Local Partner,False,order_service,22.1
O00027340,2026-01-23 22:14:14,2026-01-24 12:26:16,C108111,P101834,1,33.3,0.0,0.0,paid,delivered,WH-LA-01,Local Partner,True,order_service,33.3
O00027341,2026-02-02 20:06:12,2026-02-04 10:14:46,C119412,P106110,1,18.9,0.0,5.99,failed,delivered,WH-NA-03,Amazon Logistics,True,order_service,24.89
O00027342,2025-11-05 12:52:29,2025-11-05 14:50:04,C114262,P110363,1,17.02,0.0,0.0,refunded,delivered,WH-NA-04,Amazon Logistics,False,shipping_partner,17.02
O00027343,2026-01-17 19:27:23,2026-01-18 13:43:51,C123538,P105756,3,26.38,7.91,0.0,paid,in_transit,WH-NA-02,DHL,True,payment_gateway,71.23
O00027344,2026-03-02 07:50:19,2026-03-02 08:25:29,C107451,P101822,3,49.67,0.0,3.99,paid,delayed,WH-LA-02,Amazon Logistics,False,shipping_partner,153.0
O00027345,2025-11-15 15:07:52,2025-11-15 15:35:38,C123039,P102574,1,70.33,10.55,3.99,paid,returned,WH-ME-01,Amazon Logistics,False,shipping_partner,63.77
O00027346,2025-12-31 12:17:51,2026-01-02 05:11:56,C100424,P107980,1,15.96,0.0,0.0,paid,returned,WH-NA-01,Amazon Logistics,True,payment_gateway,15.96
O00027347,2026-02-10 00:31:41,2026-02-10 02:13:54,C117413,P109324,1,29.34,0.0,3.99,paid,delivered,WH-NA-04,FedEx,False,shipping_partner,33.33
O00027348,2026-01-19 18:48:28,2026-01-19 19:01:50,C113147,P105450,1,9.85,0.0,3.99,paid,delivered,WH-LA-01,Amazon Logistics,False,shipping_partner,13.84
O00027349,2026-02-10 14:29:11,2026-02-11 05:23:21,C111830,P106395,1,16.88,0.84,3.99,paid,delivered,WH-EU-03,FedEx,True,shipping_partner,20.03
O00027350,2025-12-26 18:46:42,2025-12-26 19:15:31,C107195,P110865,1,13.75,0.0,5.99,paid,delivered,WH-EU-01,Amazon Logistics,False,shipping_partner,19.74
O00027351,2025-12-05 16:12:11,2025-12-05 16:44:07,C124223,P108244,3,28.69,4.3,0.0,paid,delivered,WH-ME-02,Local Partner,False,order_service,81.77
O00027352,2025-10-08 08:38:49,2025-10-08 10:22:37,C100720,P106401,1,17.19,0.0,0.0,paid,delivered,WH-ME-04,Amazon Logistics,False,shipping_partner,17.19
O00027353,2026-01-15 18:02:47,2026-01-15 19:00:15,C120518,P100277,1,32.92,4.94,9.99,paid,delivered,WH-EU-01,FedEx,False,payment_gateway,37.97
O00027354,2025-12-30 08:43:29,2025-12-30 09:37:08,C112261,P106083,1,31.5,0.0,0.0,paid,delayed,WH-EU-02,Local Partner,False,payment_gateway,31.5
O00027355,2025-12-12 08:16:03,2025-12-12 14:53:21,C107108,P110629,2,5.95,0.6,5.99,paid,cancelled,WH-NA-01,UPS,True,payment_gateway,17.29
O00027356,2025-10-02 06:48:06,2025-10-03 16:02:30,C124461,P102688,1,44.1,0.0,3.99,paid,delivered,WH-ME-03,FedEx,True,payment_gateway,48.09
O00027357,2026-03-04 04:00:29,2026-03-04 05:06:45,C113509,P110298,1,75.06,3.75,3.99,paid,delivered,WH-NA-02,FedEx,False,shipping_partner,75.3
O00027358,2025-10-28 16:57:32,2025-10-28 18:53:02,C107666,P105615,1,8.84,0.0,5.99,paid,delayed,WH-EU-02,FedEx,False,order_service,14.83
O00027359,2026-02-09 08:59:45,2026-02-11 06:39:15,C109879,P109548,1,23.3,0.0,3.99,paid,delivered,WH-NA-02,DHL,True,payment_gateway,27.29
O00027360,2026-02-11 02:24:46,2026-02-11 03:00:38,C120316,P110144,4,18.6,7.44,5.99,paid,delivered,WH-ME-02,UPS,False,shipping_partner,72.95
O00027361,2026-02-20 03:04:39,2026-02-20 04:55:56,C101199,P110433,1,6.14,0.31,3.99,paid,delivered,WH-LA-03,Amazon Logistics,False,shipping_partner,9.82
O00027362,2025-11-01 18:42:02,2025-11-01 19:00:18,C115251,P111399,3,30.94,0.0,3.99,paid,delivered,WH-ME-01,Local Partner,False,order_service,96.81
O00027363,2025-10-11 20:13:28,2025-10-12 12:57:23,C122956,P100369,2,23.77,0.0,9.99,paid,delivered,WH-EU-03,Local Partner,True,order_service,57.53
O00027364,2025-11-03 21:09:47,2025-11-05 03:03:40,C101497,P102818,2,22.1,2.21,0.0,paid,in_transit,WH-EU-02,FedEx,True,payment_gateway,41.99
O00027365,2025-12-02 18:41:26,2025-12-02 20:04:46,C104957,P108475,2,55.67,5.57,5.99,paid,delivered,WH-AP-04,Amazon Logistics,False,shipping_partner,111.76
O00027366,2025-11-28 06:48:33,2025-11-28 08:09:11,C121704,P102199,1,54.85,0.0,5.99,paid,delivered,WH-ME-04,FedEx,False,payment_gateway,60.84
O00027367,2025-11-24 20:35:59,2025-11-24 22:18:27,C113237,P111363,2,23.32,7.0,0.0,paid,delivered,WH-LA-04,FedEx,False,shipping_partner,39.64
O00027368,2025-10-12 14:54:32,2025-10-13 20:55:17,C124863,P102807,3,43.95,0.0,0.0,paid,delivered,WH-NA-04,UPS,True,payment_gateway,131.85
O00027369,2026-01-18 04:19:53,2026-01-18 05:28:22,C102209,P101102,1,17.2,0.0,0.0,paid,delivered,WH-LA-01,DHL,False,order_service,17.2
O00027370,2025-12-28 11:09:36,2025-12-28 11:59:37,C101243,P100725,1,22.12,1.11,5.99,paid,delivered,WH-NA-02,Local Partner,False,shipping_partner,27.0
O00027371,2025-12-15 16:56:25,2025-12-15 17:11:41,C118051,P111183,1,9.11,1.37,0.0,paid,delayed,WH-EU-01,FedEx,False,order_service,7.74
O00027372,2025-11-07 14:37:51,2025-11-07 16:11:07,C116478,P101885,1,36.91,3.69,0.0,paid,delivered,WH-EU-03,Local Partner,False,shipping_partner,33.22
O00027373,2025-12-27 14:57:50,2025-12-27 15:35:32,C122620,P108673,1,69.43,0.0,0.0,paid,delivered,WH-ME-03,UPS,False,payment_gateway,69.43
O00027374,2025-12-08 20:53:47,2025-12-09 23:02:42,C105004,P105652,1,28.45,5.69,5.99,paid,cancelled,WH-AP-01,Amazon Logistics,True,payment_gateway,28.75
O00027375,2026-02-14 21:29:12,2026-02-14 23:14:35,C122339,P102476,1,18.64,0.93,0.0,paid,delivered,WH-AP-02,FedEx,False,payment_gateway,17.71
O00027376,2026-01-07 13:48:59,2026-01-07 14:05:43,C110661,P103150,2,16.02,0.0,9.99,paid,delivered,WH-AP-01,Amazon Logistics,False,shipping_partner,42.03
O00027377,2026-03-16 06:00:49,2026-03-16 06:02:40,C110249,P102314,1,62.64,0.0,0.0,paid,delivered,WH-NA-04,Amazon Logistics,False,order_service,62.64
O00027378,2025-10-18 22:26:30,2025-10-18 22:27:59,C120285,P103615,1,114.54,0.0,0.0,paid,delivered,WH-LA-02,UPS,False,order_service,114.54
O00027379,2026-01-24 02:59:15,2026-01-25 19:16:59,C107070,P100102,2,27.1,0.0,9.99,paid,delivered,WH-ME-04,Amazon Logistics,True,order_service,64.19
O00027380,2026-02-28 03:36:02,2026-03-01 15:47:48,C119903,P104669,1,45.19,0.0,3.99,pending,delivered,WH-AP-02,FedEx,True,shipping_partner,49.18
O00027381,2025-10-12 03:55:10,2025-10-12 04:44:53,C103528,P111343,1,13.31,0.67,3.99,paid,delivered,WH-AP-02,UPS,False,payment_gateway,16.63
O00027382,2025-12-28 11:28:32,2025-12-28 13:21:52,C117569,P102604,1,47.55,2.38,0.0,failed,delivered,WH-ME-01,UPS,False,shipping_partner,45.17
O00027383,2025-12-14 22:32:13,2025-12-15 12:40:10,C121062,P102954,1,12.53,0.63,3.99,paid,in_transit,WH-EU-02,Amazon Logistics,True,payment_gateway,15.89
O00027384,2025-11-12 05:13:55,2025-11-14 00:58:14,C116257,P108083,1,6.7,0.34,0.0,paid,delivered,WH-NA-01,DHL,True,payment_gateway,6.36
O00027385,2026-02-03 02:23:10,2026-02-03 04:05:11,C120027,P106631,1,125.64,12.56,0.0,paid,returned,WH-ME-02,Amazon Logistics,False,order_service,113.08
O00027386,2026-03-24 08:38:30,2026-03-24 08:47:29,C116233,P103463,1,46.45,2.32,0.0,paid,returned,WH-LA-01,Amazon Logistics,False,shipping_partner,44.13
O00027387,2025-12-08 19:12:33,2025-12-08 20:51:10,C107596,P101476,1,13.64,1.36,5.99,paid,delivered,WH-NA-03,UPS,False,shipping_partner,18.27
O00027388,2025-10-29 10:12:54,2025-10-29 11:22:30,C120298,P109447,2,6.71,2.01,3.99,paid,delivered,WH-NA-01,Local Partner,False,order_service,15.4
